AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,PitchX,RollY,YawZ,Quat_1,Quat_2,Quat_3,Quat_4
138.4746,65232.0137,0.34477,7.99185,5.72214,-0.02443,-0.07269,0.03604,7.8,-13.44,-31.08,54.299694,-4.686499,29.548855,0.8644347755130993,0.45014083,0.08109242,0.20868582
138.4912,65232.0337,0.49799,8.19775,5.70538,-0.02443,-0.11545,0.03115,7.08,-13.2,-30.96,54.278896,-4.794285,29.625048,0.8644502691953956,0.45012832,0.08053409,0.20886476
138.5047,65232.0537,0.82839,8.23366,5.83706,-0.03971,-0.09102,-0.00489,7.38,-13.02,-30.84,54.25375,-4.958395,29.672005,0.8645738319841286,0.45020691,0.07942641,0.20860794
138.5267,65232.0737,0.71347,8.30309,5.93283,-0.05864,-0.04581,-0.08613,6.78,-13.08,-30.66,54.217003,-5.017997,29.64551,0.8648011472962429,0.45005959,0.07879347,0.20822327
138.5484,65232.0937,0.55545,8.02297,5.81312,-0.07269,-0.00061,-0.12278,6.9,-13.14,-30.9,54.157017,-4.907527,29.463156,0.8652810793128467,0.44953701,0.07878282,0.20736055
138.5688,65232.1147,0.17957,7.87214,5.88974,-0.03971,-0.00428,-0.1179,7.32,-13.44,-31.08,54.092331,-4.703605,29.203142,0.8658526850505137,0.44886506,0.07916635,0.2062813
138.5895,65232.1357,-0.01197,7.68778,5.57849,0.00122,-0.03299,-0.10263,7.2,-13.38,-31.44,54.068035,-4.466972,28.941952,0.8662488374157888,0.44843969,0.07988102,0.20526524
138.6117,65232.1567,-0.08859,7.65187,5.39414,-0.02382,-0.02993,-0.01894,7.32,-13.14,-31.44,54.086063,-4.277038,28.706793,0.8664682602590114,0.44839975,0.08043426,0.20420761
138.6307,65232.1767,0.01915,7.94636,5.10444,-0.09407,-0.02993,-0.00611,7.5,-13.02,-31.56,54.100311,-4.139557,28.571287,0.8665588369811321,0.44835725,0.08097307,0.20370302
138.6619,65232.1977,-0.10534,7.97987,5.54497,-0.14844,-0.07025,0.0226,7.74,-12.72,-31.74,54.032108,-3.974528,28.4081,0.8669890510058428,0.4476687,0.08144366,0.20319855
138.6788,65232.2187,0.06704,8.06846,5.89692,-0.12278,-0.05986,0.03238,7.56,-12.66,-31.74,53.912624,-3.91166,28.316748,0.8675568955332501,0.44672585,0.0813197,0.20289937
138.6999,65232.2397,0.09098,8.1331,5.97114,-0.12828,-0.0733,0.03054,7.92,-12.66,-31.98,53.807961,-3.839525,28.225744,0.8680608940608118,0.44587705,0.08129924,0.20261879
138.7137,65232.2607,0.16999,8.07804,6.61997,-0.04826,-0.0562,0.02566,8.1,-12.78,-32.16,53.654633,-3.815905,28.171137,0.8687170715354484,0.44472191,0.08095587,0.20248264
138.7354,65232.2807,0.23224,7.94875,6.41167,0.02749,0.03665,0.01344,7.8,-12.78,-31.98,53.578953,-3.749069,28.131313,0.869024234195505,0.44406286,0.08115537,0.20253114
138.7573,65232.3007,0.11253,7.86974,5.6551,0.011,0.07147,0.02505,7.98,-12.78,-31.68,53.58886,-3.592013,28.090435,0.868947414184396,0.44388872,0.08220793,0.20281778
138.7766,65232.3207,0.03352,7.77876,5.56412,-0.00122,0.02993,0.05498,7.8,-12.84,-31.5,53.587536,-3.452919,28.08412,0.8688631871565313,0.4436368,0.08323549,0.20331012
138.7918,65232.3407,-0.04549,7.75961,5.31992,-0.01894,-0.00733,0.09224,7.5,-12.96,-31.56,53.605976,-3.373895,28.106148,0.8686971344976884,0.44361907,0.08395681,0.20376129
138.8119,65232.3607,0.0838,7.92481,5.45639,-0.06231,-0.04826,0.1405,7.44,-13.08,-31.38,53.613239,-3.403234,28.186983,0.8685473715181451,0.44366679,0.08406198,0.20425187
138.8382,65232.3807,0.34237,8.1331,5.70538,-0.0898,-0.05742,0.14355,7.2,-12.84,-31.26,53.579857,-3.56999,28.378649,0.868452346204139,0.44357339,0.08347271,0.2050987
138.8618,65232.4027,0.31603,8.07804,6.17465,-0.0788,-0.04765,0.13622,7.14,-12.72,-31.5,53.479877,-3.778623,28.581829,0.8686134667957649,0.44304892,0.08247371,0.20595239
138.8777,65232.4227,0.32801,7.88889,6.2776,-0.0281,-0.06231,0.16738,7.14,-12.48,-30.9,53.385319,-3.984022,28.783073,0.8687510287198199,0.44256425,0.08149964,0.20680025
138.8949,65232.4427,0.71347,7.99903,6.22253,0.03421,-0.04398,0.19853,7.44,-12.48,-30.9,53.340141,-4.294945,29.100212,0.8685645114354641,0.44256398,0.08027341,0.20806007
138.9169,65232.4627,1.04866,8.12113,5.82988,0.03971,-0.04154,0.14783,7.32,-12.78,-31.02,53.366035,-4.661437,29.501619,0.8679916475574402,0.44314706,0.07910263,0.20965199
138.9398,65232.4827,1.10133,8.08761,5.52821,-0.02932,0.01588,0.10507,7.14,-12.66,-30.72,53.399551,-4.991128,29.856482,0.8674423304326484,0.4437598,0.07805156,0.21101895
138.9575,65232.5027,0.98402,8.14747,5.64553,-0.07575,-0.05864,0.06842,6.6,-12.96,-30.9,53.380032,-5.256248,30.15074,0.8671505050502935,0.44390419,0.07714201,0.21224557
138.9737,65232.5227,1.00556,8.08043,6.09324,-0.04948,-0.08552,0.0507,5.88,-12.84,-31.2,53.309013,-5.56382,30.364481,0.8672204101419438,0.44380164,0.07548524,0.21276946
138.9935,65232.5427,1.00556,8.0948,6.24408,0.01466,-0.11423,0.0171,6.0,-12.84,-31.44,53.261574,-5.868773,30.500689,0.8673400049454331,0.44392493,0.07359888,0.21268563
139.0144,65232.5627,0.73263,7.76918,6.30154,0.05315,-0.1124,0.00183,6.36,-12.72,-31.56,53.253151,-6.107438,30.55723,0.8674176041888024,0.44426867,0.07199256,0.21220066
139.0356,65232.5827,0.73502,7.62074,6.18662,0.05253,-0.0898,0.0452,6.18,-12.48,-31.5,53.254314,-6.322941,30.625879,0.8674204576073924,0.44463336,0.07063014,0.21188277
139.0548,65232.6027,1.00556,7.81228,6.1507,0.04643,-0.11057,0.0507,6.42,-12.42,-31.14,53.22963,-6.601772,30.773373,0.8674076372488938,0.44487521,0.06903584,0.21195304
139.0758,65232.6227,1.075,7.77637,6.01663,0.02993,-0.09041,0.02627,6.18,-12.12,-31.38,53.202099,-6.901581,30.949118,0.8673610181755151,0.44512045,0.06738584,0.21215984
139.0969,65232.6427,0.87388,7.56568,5.82988,0.02321,-0.08247,0.02627,5.4,-12.18,-31.56,53.164955,-7.113459,31.047523,0.8674370710119469,0.44517893,0.06607843,0.21213743
139.1167,65232.6627,0.84036,7.62314,5.88016,0.05742,-0.11179,0.04826,5.7,-12.54,-31.92,53.133923,-7.328175,31.106422,0.8675629868106141,0.44531164,0.06460968,0.21179612
139.1357,65232.6827,1.04627,7.72609,5.75806,0.08002,-0.06964,0.05315,5.52,-12.84,-32.16,53.154121,-7.604254,31.237659,0.8674012844253731,0.4458988,0.06307723,0.21168499
139.1547,65232.7027,1.06303,7.88171,5.23851,0.05192,-0.07391,0.02932,5.22,-12.9,-31.86,53.233295,-7.845399,31.377125,0.866989269810503,0.44685611,0.06198198,0.21167772
139.1766,65232.7226,0.96486,7.81707,4.88417,-0.05742,-0.10263,-0.00183,5.46,-13.32,-31.74,53.320263,-8.075478,31.460173,0.866645230659663,0.44788128,0.06077174,0.21127044
139.1976,65232.7427,0.7829,7.77158,5.26964,-0.12706,-0.13744,-0.00733,5.52,-13.32,-31.56,53.301918,-8.243967,31.34004,0.867020175365518,0.44811752,0.058984,0.20973219
139.2206,65232.7627,0.77333,7.83622,5.73172,-0.07269,-0.15516,-0.01344,6.12,-13.38,-31.86,53.220325,-8.398068,31.315035,0.8674382726989336,0.44780678,0.05752628,0.20907094
139.2384,65232.7827,0.77812,7.87932,5.79157,-0.01833,-0.12828,-0.02932,6.12,-13.56,-31.8,53.195023,-8.540768,31.305466,0.8676175899127622,0.44788399,0.05634844,0.20848142
139.256,65232.8037,0.61292,7.94396,5.69102,-0.04276,-0.10751,-0.04643,6.0,-13.62,-31.86,53.22131,-8.611623,31.254517,0.8676502433913406,0.44823247,0.05567529,0.20777625
139.2783,65232.8237,0.55067,7.92002,5.80115,-0.11057,-0.06658,-0.03604,5.94,-13.14,-31.74,53.199039,-8.586543,31.146914,0.8679129413063945,0.44807413,0.05539152,0.20709534
139.2958,65232.8437,0.54348,8.05888,6.30633,-0.09591,-0.11118,-0.0281,5.58,-12.9,-31.56,53.087265,-8.507359,31.009874,0.8685238842286509,0.44716781,0.05519177,0.20654559
139.3161,65232.8647,0.60094,8.03973,6.65828,-0.0055,-0.07941,-0.02871,5.58,-12.9,-31.74,52.982903,-8.457772,30.853458,0.869156169615326,0.44637847,0.05471224,0.20571919
139.3355,65232.8847,0.58179,7.98945,6.16268,0.04398,0.01283,-0.02749,5.52,-12.84,-31.74,52.97076,-8.348704,30.703838,0.8694157710284385,0.44616425,0.05492847,0.20502815
139.3555,65232.9047,0.56264,7.89368,5.4923,0.04826,0.01772,0.00611,5.1,-13.38,-31.86,53.031284,-8.192782,30.598425,0.8693112127014819,0.44638658,0.05584184,0.20474063
139.3755,65232.9247,0.73502,8.00382,5.25527,0.02505,-0.07391,0.02749,4.98,-13.44,-31.62,53.120468,-8.139436,30.556475,0.8690385242768951,0.44697526,0.05628995,0.20449108
139.398,65232.9447,1.06063,8.14747,5.49948,0.02138,-0.13378,0.02138,5.28,-13.62,-31.74,53.203926,-8.268079,30.580263,0.8687576176299894,0.44781354,0.05560116,0.20403859
139.4211,65232.9647,1.25456,8.26957,5.56412,-0.05253,-0.06964,-0.03054,5.76,-13.14,-31.74,53.286533,-8.458748,30.63077,0.8684610849856561,0.44874209,0.0545458,0.20354517
139.4466,65232.9857,1.13246,8.28394,5.87537,-0.10079,0.0,-0.12339,5.7,-12.66,-31.38,53.278061,-8.460924,30.566473,0.8686067535512784,0.4487136,0.05425783,0.2030628
139.4622,65233.0057,0.73741,7.96072,6.23929,-0.04643,0.00305,-0.13928,5.82,-12.9,-31.5,53.214211,-8.254937,30.331339,0.8691553762331335,0.44798651,0.05475165,0.20218624
139.4804,65233.0257,0.64883,7.89847,6.14113,0.04948,-0.07391,-0.12217,5.4,-12.54,-31.5,53.216442,-8.062208,30.100975,0.8694601127602443,0.44777468,0.05531853,0.20118849
139.4989,65233.0457,0.73263,7.87453,6.13634,0.04398,-0.02321,-0.11423,5.1,-12.72,-31.56,53.282169,-7.975725,29.882841,0.8695616755910586,0.44821793,0.05527161,0.19977044
139.5212,65233.0657,0.67038,7.93199,6.03099,-0.00489,0.0672,-0.12767,5.28,-13.14,-31.74,53.317398,-7.7803,29.639431,0.869761915287921,0.44825876,0.05588217,0.19863403
139.538,65233.0867,0.59616,7.74524,5.99508,-0.00916,0.08186,-0.10934,5.28,-12.96,-32.04,53.302647,-7.462389,29.366299,0.8701313571806532,0.44773349,0.05719488,0.1978254
139.5578,65233.1067,0.48363,7.64708,5.88495,0.02871,0.02566,-0.06109,5.28,-13.62,-31.5,53.284355,-7.18821,29.130651,0.8704660459362267,0.44724324,0.05831666,0.19713324
139.5784,65233.1267,0.62728,7.80749,5.85861,0.06658,-0.02321,-0.01161,5.22,-13.56,-31.86,53.31015,-7.075621,29.02253,0.8704999405646575,0.44729775,0.05880638,0.19671397
139.5986,65233.1477,0.79966,7.92481,5.59764,0.07208,-0.01038,-0.00672,5.22,-13.38,-32.04,53.389488,-7.092469,29.006474,0.8702453642889894,0.44792789,0.05878896,0.19641148
139.6203,65233.1675,0.77572,7.95833,5.42047,0.02932,-0.00855,-0.01405,5.28,-13.38,-31.92,53.474174,-7.106733,28.989799,0.8699703712013378,0.44859371,0.05880035,0.19610649
139.6407,65233.1877,0.90261,8.05409,5.31752,-0.03543,-0.01833,-0.01588,5.76,-12.84,-32.28,53.531517,-7.123111,28.979219,0.8697861684391541,0.4490554,0.05875973,0.19587895
139.6623,65233.2077,0.92177,8.15705,5.62877,-0.05681,-0.07086,-0.05864,6.0,-13.14,-31.8,53.534424,-7.157416,28.958475,0.8698284877290201,0.44914627,0.05842433,0.19558279
139.685,65233.2287,0.72065,7.8865,6.25844,-0.01894,-0.08613,-0.07208,5.88,-13.08,-32.04,53.489491,-7.153042,28.850809,0.8701748617873989,0.44885781,0.05793777,0.19484761
139.7088,65233.2497,0.73023,7.7644,6.09564,0.0507,-0.011,-0.05009,5.7,-13.14,-31.86,53.490646,-7.133462,28.742966,0.8703437007201995,0.44888771,0.05766659,0.19410366
139.7246,65233.2697,0.95768,7.88171,5.55934,0.0391,0.04948,-0.06903,5.34,-13.26,-32.22,53.559757,-7.094239,28.700287,0.8701418857193408,0.4493593,0.05794679,0.19383366
139.7432,65233.2897,0.9074,7.90565,5.32231,0.00855,0.08002,-0.10996,5.22,-13.08,-32.64,53.624535,-6.976711,28.600155,0.870012561357487,0.44969568,0.05858611,0.19344148
139.7627,65233.3107,0.72305,7.85298,5.24091,0.0,0.00977,-0.13134,5.22,-13.26,-32.34,53.689064,-6.777085,28.396105,0.8700149638411608,0.44994697,0.05943899,0.19258425
139.7831,65233.3307,0.57221,7.70933,5.22654,-0.04215,-0.04398,-0.12523,5.46,-13.08,-32.46,53.757889,-6.634237,28.164545,0.8700734435842751,0.45034298,0.05976005,0.19129072
139.8084,65233.3507,0.50757,7.66384,5.54497,-0.09957,-0.011,-0.08552,5.22,-13.08,-32.28,53.743366,-6.510217,27.931667,0.8704501773504179,0.45014936,0.05975634,0.19002953
139.8234,65233.3717,0.63686,7.83383,5.782,-0.10507,-0.01466,-0.06964,5.4,-13.02,-32.4,53.655743,-6.392182,27.734226,0.8710407868765174,0.44940045,0.05969558,0.18911272
139.843,65233.3917,0.7039,7.94875,5.91847,-0.09774,0.00061,-0.07575,5.22,-12.6,-32.64,53.559883,-6.294774,27.57408,0.8716097142957706,0.44860449,0.05961033,0.18840681
139.8638,65233.4115,0.54348,7.97269,5.83228,-0.10568,-0.00428,-0.07819,4.92,-12.72,-32.64,53.471642,-6.168207,27.377907,0.8721930602554905,0.44783646,0.05962468,0.18752778
139.8839,65233.4317,0.54348,7.99424,5.88495,-0.11545,-0.02382,-0.08552,5.28,-12.3,-32.58,53.367657,-6.0357,27.155334,0.8728730110534985,0.44695446,0.05955276,0.1864883
139.9053,65233.4517,0.24181,7.76679,6.07648,-0.07147,-0.03482,-0.08674,4.98,-12.54,-32.16,53.254143,-5.883544,26.907434,0.8736169281754691,0.44598213,0.0595173,0.18534048
139.9247,65233.4717,-0.01197,7.66623,6.06212,-0.03176,-0.02749,-0.02688,5.58,-12.42,-31.74,53.181076,-5.695194,26.630846,0.8742355401582353,0.44527191,0.05973232,0.18405759
139.9418,65233.4917,0.16759,7.85538,5.81791,-0.02566,-0.01222,0.0171,5.94,-12.24,-31.98,53.144398,-5.558118,26.495573,0.8745168068935182,0.44484618,0.06018037,0.18360434
139.9657,65233.5117,0.19872,7.93438,5.78679,-0.03543,-0.00489,0.01955,6.24,-12.36,-32.04,53.117546,-5.448838,26.416927,0.8746847649190015,0.44450995,0.06065642,0.18346189
139.9835,65233.5317,0.3304,8.12113,5.82749,-0.04581,-0.02505,0.0281,6.66,-12.06,-32.34,53.097698,-5.357255,26.377884,0.8747722314489788,0.44423422,0.06116523,0.18354377
140.0017,65233.5516,0.39983,8.08522,6.01663,-0.06536,0.02382,-0.01466,6.12,-12.06,-32.16,53.060417,-5.294708,26.356834,0.8749107946351125,0.44386372,0.06148826,0.1836717
140.0233,65233.5727,0.11253,7.78116,6.21056,-0.05315,0.04826,-0.02321,6.0,-12.12,-31.8,52.988594,-5.084352,26.204649,0.8753072900244255,0.44306627,0.06236603,0.18341185
140.0437,65233.5927,0.01197,7.63032,6.26084,-0.00672,0.011,0.03726,5.46,-12.12,-31.5,52.900356,-4.825294,26.035734,0.8757625374036662,0.44207716,0.06352291,0.18322828
140.0773,65233.6127,0.32561,7.85298,6.22492,0.03176,0.01527,0.07086,5.16,-12.12,-31.14,52.857353,-4.741396,25.98844,0.8759510103353404,0.44164377,0.06389947,0.18324155
140.0887,65233.6327,0.67756,8.03494,6.04296,-0.0055,0.07819,0.04276,5.7,-12.72,-31.38,52.86171,-4.753289,26.042027,0.8758556840891124,0.44166592,0.06402348,0.18360019
140.1121,65233.6526,0.75896,8.03015,6.11958,-0.04826,0.08858,-0.01772,5.76,-12.72,-31.62,52.827007,-4.687875,26.088343,0.8758732771912902,0.4412722,0.06463538,0.18424743
140.1253,65233.6727,0.56264,7.75721,6.47392,0.00183,0.08125,-0.0507,6.12,-12.78,-31.74,52.73996,-4.539101,26.022039,0.8762181138814925,0.44041109,0.06535114,0.18441561
140.1453,65233.6927,0.49081,7.57286,6.44998,0.06781,0.12401,-0.00977,6.18,-12.9,-31.86,52.679787,-4.385843,25.961565,0.876450403979512,0.43974289,0.06617634,0.18461195
140.1674,65233.7127,0.71587,7.86256,5.91607,0.07697,0.18143,0.0,6.0,-12.36,-31.74,52.711727,-4.268787,26.013575,0.8761798933067199,0.43976578,0.06733178,0.18542191
140.1854,65233.7327,0.83079,8.011,5.52342,0.00061,0.21625,-0.03299,6.3,-12.18,-32.04,52.77396,-4.131124,26.072193,0.8757722337300706,0.43997943,0.0687273,0.18632674
140.2037,65233.7527,0.65362,7.93438,5.38935,-0.04948,0.13256,-0.04276,6.24,-12.0,-31.86,52.793022,-3.947124,26.086216,0.8755670113183216,0.43981561,0.07022333,0.18711847
140.2417,65233.7727,0.56743,7.87453,5.782,-0.02505,0.00916,-0.02932,6.66,-12.0,-31.8,52.776459,-3.873262,26.074389,0.8756025006036929,0.4395766,0.07071096,0.18733028
140.2531,65233.7927,0.577,7.87692,6.10043,0.01772,-0.04276,-0.01344,7.08,-12.24,-32.16,52.774616,-3.928508,26.101194,0.8755995572443854,0.43963641,0.07038816,0.18732525
140.2708,65233.8137,0.66798,7.91523,6.13394,0.03543,0.0171,0.02138,6.9,-12.06,-31.68,52.805077,-4.042648,26.194241,0.8754040638095434,0.43999702,0.06993108,0.1875633
140.2893,65233.8337,0.94092,8.11395,5.72454,0.03482,0.01833,0.011,7.14,-12.36,-31.62,52.869534,-4.19935,26.381392,0.8749530195391777,0.44062838,0.0695767,0.18831603
140.3088,65233.8537,0.98881,8.18817,5.34146,-0.0055,-0.03421,-0.04826,6.78,-12.0,-32.28,52.981888,-4.420505,26.611794,0.8742898701766209,0.44170332,0.06899279,0.18909097
140.3279,65233.8737,0.68235,7.9703,5.50666,-0.03482,-0.08247,-0.08186,6.78,-11.94,-32.04,53.067909,-4.581357,26.665499,0.8739778328304455,0.44258651,0.06814039,0.18877716
140.3448,65233.8937,0.48123,7.82186,5.91128,-0.00672,-0.12401,-0.04398,7.02,-12.0,-32.28,53.085983,-4.677011,26.616154,0.8740482714029152,0.44290945,0.0672554,0.18800944
140.3651,65233.9137,0.7015,7.93917,6.07888,0.0672,-0.13195,-0.03421,6.84,-12.24,-32.46,53.121483,-4.854217,26.641329,0.8739781163964921,0.44345325,0.06607056,0.18747306
140.3905,65233.9347,0.70629,7.99903,5.7413,0.03482,-0.10201,-0.07575,7.26,-12.3,-31.86,53.229549,-5.020148,26.64872,0.8736590583389502,0.44453555,0.06504569,0.18675399
140.4112,65233.9547,0.65841,7.99663,5.57849,-0.06658,-0.05498,-0.12462,7.02,-12.54,-31.68,53.287739,-5.065656,26.610264,0.8735306966394157,0.44507042,0.06466369,0.18621238
140.4282,65233.9747,0.2897,7.75961,5.81552,-0.13683,-0.04032,-0.14478,6.78,-12.66,-31.5,53.219723,-4.936916,26.420055,0.8740197613284505,0.44445577,0.0647742,0.18534516
140.4459,65233.9947,0.01197,7.55131,6.08367,-0.09591,-0.06964,-0.12523,6.72,-12.36,-31.74,53.082554,-4.735127,26.163418,0.874830104373125,0.44323933,0.06505478,0.1843341
140.4741,65234.0147,-0.17717,7.47949,6.05733,-0.01161,-0.09346,-0.08613,6.24,-12.66,-31.98,52.988735,-4.53519,25.88763,0.8755077690871631,0.44236571,0.06533679,0.18311152
140.493,65234.0347,-0.22505,7.44597,6.17225,0.02932,-0.06353,-0.02321,6.3,-12.42,-32.16,52.937923,-4.324644,25.595253,0.8760419812688106,0.44181287,0.06572218,0.18174826
140.5093,65234.0557,-0.13886,7.57047,5.88255,-0.00916,0.00367,0.03604,6.54,-12.3,-32.1,52.908543,-4.103938,25.381702,0.876362157732339,0.44136393,0.06653208,0.18099926
140.5308,65234.0757,-0.07661,7.74524,5.68862,-0.06231,-0.03726,0.07636,6.9,-12.0,-31.98,52.856388,-3.912091,25.279951,0.8766051463291487,0.44072461,0.06751166,0.18101771
140.5518,65234.0967,0.28012,7.96072,5.92325,-0.06475,-0.08186,0.10201,7.32,-11.88,-31.98,52.767178,-3.924931,25.338606,0.8768523034023145,0.44003305,0.06747463,0.18151619
140.57,65234.1167,0.55306,8.10677,6.19619,-0.02627,-0.10324,0.05986,6.96,-11.52,-32.04,52.695896,-4.075501,25.490784,0.8769640598072915,0.43964159,0.06677457,0.18218251
140.593,65234.1377,0.52912,7.88411,6.37815,-0.01038,-0.00244,0.01588,7.02,-11.7,-32.4,52.647087,-4.196557,25.567165,0.877093891599646,0.43941927,0.06605006,0.18235789
140.6113,65234.1577,0.34955,7.81946,6.12916,-0.00183,0.03787,0.01955,6.36,-11.94,-32.1,52.615128,-4.148674,25.590097,0.8771481209941895,0.43908715,0.06644481,0.18275321
140.6429,65234.1787,0.39744,7.84101,5.84185,-0.01405,0.01038,0.04765,6.0,-11.82,-32.16,52.608593,-4.118207,25.627552,0.8770948083733691,0.43896714,0.06680932,0.18316403
140.6519,65234.1987,0.59137,7.9703,5.89452,-0.03299,0.02321,0.0507,6.3,-12.24,-32.4,52.5854,-4.176587,25.702158,0.877095388240776,0.43884093,0.06660476,0.1835378
140.6852,65234.2197,0.67995,8.06128,6.09564,-0.01833,0.03238,0.00305,6.3,-12.06,-31.98,52.545494,-4.225412,25.790873,0.8771290855965246,0.43856487,0.06649566,0.18407539
140.6941,65234.2397,0.56264,7.98706,6.24408,0.01649,0.07147,-0.04643,6.72,-12.12,-32.04,52.533276,-4.174912,25.786539,0.8771518607833436,0.43839347,0.06684263,0.1842494
140.7132,65234.2607,0.0814,7.61117,5.97832,-0.01222,0.11057,-0.02993,6.9,-11.94,-31.86,52.544434,-3.995412,25.714828,0.8771203344662449,0.43823165,0.06796324,0.18437445
140.734,65234.2807,-0.11971,7.48427,6.10761,0.00855,0.04765,0.06414,6.54,-11.94,-31.74,52.505795,-3.786939,25.669317,0.8772118724833322,0.43762955,0.069313,0.18486594
140.7769,65234.3007,0.30167,7.71891,6.24168,0.06781,-0.00305,0.1405,6.48,-11.94,-32.34,52.485817,-3.819624,25.794622,0.8771030674534923,0.43745464,0.06950393,0.18572251
140.7804,65234.3207,0.84036,7.9679,5.85382,0.08858,0.08674,0.12278,6.18,-11.52,-32.16,52.553997,-4.02543,26.064739,0.8765359753451883,0.43814367,0.06908961,0.18692628
140.792,65234.3407,0.96007,8.22169,5.06374,0.03054,0.11851,0.06292,5.94,-11.4,-31.92,52.694313,-4.154422,26.321198,0.8756746837699295,0.43926385,0.06935263,0.18823212
140.8107,65234.3607,0.7446,8.20732,4.97276,-0.05437,0.01833,-0.01161,6.0,-11.28,-31.68,52.866325,-4.263905,26.490891,0.8748239224708335,0.44064385,0.06949865,0.18890749
140.8312,65234.3807,0.50757,7.84101,5.60004,-0.04581,-0.05009,-0.00061,5.76,-11.04,-31.44,52.933357,-4.343507,26.502851,0.8746034167771625,0.44127491,0.06906653,0.18861371
140.855,65234.4007,0.68953,8.10198,6.27041,0.00489,-0.12828,-0.05742,5.82,-11.1,-31.86,52.948849,-4.503934,26.50544,0.8746374615268485,0.44165421,0.06788204,0.18799707
140.8735,65234.4207,0.36871,7.74285,6.58884,0.0281,-0.06842,-0.0562,5.82,-11.34,-31.68,52.989319,-4.570472,26.283907,0.8748876432623075,0.4421989,0.06659795,0.18600123
140.8927,65234.4417,0.32801,7.66384,6.57208,-0.04337,0.12095,-0.01527,5.7,-11.22,-31.68,52.915928,-4.442972,26.191275,0.875236347016515,0.44149068,0.06707346,0.18587218
140.9154,65234.4617,0.34477,7.80749,6.24647,-0.03115,0.16554,0.00611,5.64,-11.7,-31.26,52.834812,-4.326919,26.181334,0.8754854915127649,0.44069383,0.06776646,0.18633789
140.9435,65234.4817,0.28491,7.74045,5.81791,0.0672,0.05253,0.01161,5.64,-11.82,-31.14,52.795265,-4.159601,26.151649,0.8755808332904069,0.44013962,0.06885536,0.18680005
140.9561,65234.5017,0.31603,7.74524,5.30555,0.10385,-0.07391,0.02749,5.58,-11.7,-31.74,52.888813,-4.156066,26.151911,0.875230691145754,0.44084236,0.06906149,0.18670769
140.972,65234.5217,0.42138,7.86256,5.41329,0.00733,-0.09896,0.02566,5.7,-11.82,-31.98,53.012405,-4.300063,26.15987,0.8748440341384133,0.44200754,0.06822814,0.18607034
140.9921,65234.5417,0.51954,7.90326,6.46674,-0.04887,0.02321,0.02749,5.94,-11.46,-32.4,52.98724,-4.420723,26.154825,0.8750172579506489,0.44201568,0.06723931,0.18559583
141.0128,65234.5616,0.50996,7.90565,6.36379,0.03971,0.14111,0.01222,5.7,-11.82,-32.28,52.924046,-4.372,26.159163,0.8752165668878575,0.4414559,0.06750737,0.18589084
141.0537,65234.5817,0.32561,7.82186,5.44441,0.09896,0.03238,0.02871,5.7,-12.24,-32.28,52.992928,-4.254372,26.146097,0.8749117042571573,0.4417941,0.06848671,0.18616405
