AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,Accuracy
138.5267,65232.0737,0.71347,8.30309,5.93283,3
138.5484,65232.0937,0.55545,8.02297,5.81312,3
138.5688,65232.1147,0.17957,7.87214,5.88974,3
138.5895,65232.1357,-0.01197,7.68778,5.57849,3
138.6117,65232.1567,-0.08859,7.65187,5.39414,3
138.6307,65232.1767,0.01915,7.94636,5.10444,3
138.6619,65232.1977,-0.10534,7.97987,5.54497,3
138.6788,65232.2187,0.06704,8.06846,5.89692,3
138.6999,65232.2397,0.09098,8.1331,5.97114,3
138.7137,65232.2607,0.16999,8.07804,6.61997,3
138.7354,65232.2807,0.23224,7.94875,6.41167,3
138.7573,65232.3007,0.11253,7.86974,5.6551,3
138.7766,65232.3207,0.03352,7.77876,5.56412,3
138.7918,65232.3407,-0.04549,7.75961,5.31992,3
138.8119,65232.3607,0.0838,7.92481,5.45639,3
138.8382,65232.3807,0.34237,8.1331,5.70538,3
138.8618,65232.4027,0.31603,8.07804,6.17465,3
138.8777,65232.4227,0.32801,7.88889,6.2776,3
138.8949,65232.4427,0.71347,7.99903,6.22253,3
138.9169,65232.4627,1.04866,8.12113,5.82988,3
138.9398,65232.4827,1.10133,8.08761,5.52821,3
138.9575,65232.5027,0.98402,8.14747,5.64553,3
138.9737,65232.5227,1.00556,8.08043,6.09324,3
138.9935,65232.5427,1.00556,8.0948,6.24408,3
139.0144,65232.5627,0.73263,7.76918,6.30154,3
139.0356,65232.5827,0.73502,7.62074,6.18662,3
139.0548,65232.6027,1.00556,7.81228,6.1507,3
139.0758,65232.6227,1.075,7.77637,6.01663,3
139.0969,65232.6427,0.87388,7.56568,5.82988,3
139.1167,65232.6627,0.84036,7.62314,5.88016,3
139.1357,65232.6827,1.04627,7.72609,5.75806,3
139.1547,65232.7027,1.06303,7.88171,5.23851,3
139.1766,65232.7226,0.96486,7.81707,4.88417,3
139.1976,65232.7427,0.7829,7.77158,5.26964,3
139.2206,65232.7627,0.77333,7.83622,5.73172,3
139.2384,65232.7827,0.77812,7.87932,5.79157,3
139.256,65232.8037,0.61292,7.94396,5.69102,3
139.2783,65232.8237,0.55067,7.92002,5.80115,3
139.2958,65232.8437,0.54348,8.05888,6.30633,3
139.3161,65232.8647,0.60094,8.03973,6.65828,3
139.3355,65232.8847,0.58179,7.98945,6.16268,3
139.3555,65232.9047,0.56264,7.89368,5.4923,3
139.3755,65232.9247,0.73502,8.00382,5.25527,3
139.398,65232.9447,1.06063,8.14747,5.49948,3
139.4211,65232.9647,1.25456,8.26957,5.56412,3
139.4466,65232.9857,1.13246,8.28394,5.87537,3
139.4622,65233.0057,0.73741,7.96072,6.23929,3
139.4804,65233.0257,0.64883,7.89847,6.14113,3
139.4989,65233.0457,0.73263,7.87453,6.13634,3
139.5212,65233.0657,0.67038,7.93199,6.03099,3
139.538,65233.0867,0.59616,7.74524,5.99508,3
139.5578,65233.1067,0.48363,7.64708,5.88495,3
139.5784,65233.1267,0.62728,7.80749,5.85861,3
139.5986,65233.1477,0.79966,7.92481,5.59764,3
139.6203,65233.1675,0.77572,7.95833,5.42047,3
139.6407,65233.1877,0.90261,8.05409,5.31752,3
139.6623,65233.2077,0.92177,8.15705,5.62877,3
139.685,65233.2287,0.72065,7.8865,6.25844,3
139.7088,65233.2497,0.73023,7.7644,6.09564,3
139.7246,65233.2697,0.95768,7.88171,5.55934,3
139.7432,65233.2897,0.9074,7.90565,5.32231,3
139.7627,65233.3107,0.72305,7.85298,5.24091,3
139.7831,65233.3307,0.57221,7.70933,5.22654,3
139.8084,65233.3507,0.50757,7.66384,5.54497,3
139.8234,65233.3717,0.63686,7.83383,5.782,3
139.843,65233.3917,0.7039,7.94875,5.91847,3
139.8638,65233.4115,0.54348,7.97269,5.83228,3
139.8839,65233.4317,0.54348,7.99424,5.88495,3
139.9053,65233.4517,0.24181,7.76679,6.07648,3
139.9247,65233.4717,-0.01197,7.66623,6.06212,3
139.9418,65233.4917,0.16759,7.85538,5.81791,3
139.9657,65233.5117,0.19872,7.93438,5.78679,3
139.9835,65233.5317,0.3304,8.12113,5.82749,3
140.0017,65233.5516,0.39983,8.08522,6.01663,3
140.0233,65233.5727,0.11253,7.78116,6.21056,3
140.0437,65233.5927,0.01197,7.63032,6.26084,3
140.0773,65233.6127,0.32561,7.85298,6.22492,3
140.0887,65233.6327,0.67756,8.03494,6.04296,3
140.1121,65233.6526,0.75896,8.03015,6.11958,3
140.1253,65233.6727,0.56264,7.75721,6.47392,3
140.1453,65233.6927,0.49081,7.57286,6.44998,3
140.1674,65233.7127,0.71587,7.86256,5.91607,3
140.1854,65233.7327,0.83079,8.011,5.52342,3
140.2037,65233.7527,0.65362,7.93438,5.38935,3
140.2417,65233.7727,0.56743,7.87453,5.782,3
140.2531,65233.7927,0.577,7.87692,6.10043,3
140.2708,65233.8137,0.66798,7.91523,6.13394,3
140.2893,65233.8337,0.94092,8.11395,5.72454,3
140.3088,65233.8537,0.98881,8.18817,5.34146,3
140.3279,65233.8737,0.68235,7.9703,5.50666,3
140.3448,65233.8937,0.48123,7.82186,5.91128,3
140.3651,65233.9137,0.7015,7.93917,6.07888,3
140.3905,65233.9347,0.70629,7.99903,5.7413,3
140.4112,65233.9547,0.65841,7.99663,5.57849,3
140.4282,65233.9747,0.2897,7.75961,5.81552,3
140.4459,65233.9947,0.01197,7.55131,6.08367,3
140.4741,65234.0147,-0.17717,7.47949,6.05733,3
140.493,65234.0347,-0.22505,7.44597,6.17225,3
140.5093,65234.0557,-0.13886,7.57047,5.88255,3
140.5308,65234.0757,-0.07661,7.74524,5.68862,3
140.5518,65234.0967,0.28012,7.96072,5.92325,3
140.57,65234.1167,0.55306,8.10677,6.19619,3
140.593,65234.1377,0.52912,7.88411,6.37815,3
140.6113,65234.1577,0.34955,7.81946,6.12916,3
140.6429,65234.1787,0.39744,7.84101,5.84185,3
140.6519,65234.1987,0.59137,7.9703,5.89452,3
140.6852,65234.2197,0.67995,8.06128,6.09564,3
140.6941,65234.2397,0.56264,7.98706,6.24408,3
140.7132,65234.2607,0.0814,7.61117,5.97832,3
140.734,65234.2807,-0.11971,7.48427,6.10761,3
140.7769,65234.3007,0.30167,7.71891,6.24168,3
140.7804,65234.3207,0.84036,7.9679,5.85382,3
140.792,65234.3407,0.96007,8.22169,5.06374,3
140.8107,65234.3607,0.7446,8.20732,4.97276,3
140.8312,65234.3807,0.50757,7.84101,5.60004,3
140.855,65234.4007,0.68953,8.10198,6.27041,3
140.8735,65234.4207,0.36871,7.74285,6.58884,3
140.8927,65234.4417,0.32801,7.66384,6.57208,3
140.9154,65234.4617,0.34477,7.80749,6.24647,3
140.9435,65234.4817,0.28491,7.74045,5.81791,3
140.9561,65234.5017,0.31603,7.74524,5.30555,3
140.972,65234.5217,0.42138,7.86256,5.41329,3
140.9921,65234.5417,0.51954,7.90326,6.46674,3
141.0128,65234.5616,0.50996,7.90565,6.36379,3
141.0537,65234.5817,0.32561,7.82186,5.44441,3
141.0619,65234.6017,0.67756,7.97987,5.17387,3
141.0769,65234.6217,0.79248,8.20253,6.00466,3
141.0954,65234.6417,0.55785,7.89129,6.62236,3
141.1139,65234.6617,0.18196,7.64708,6.00226,3
141.1355,65234.6817,0.15562,7.68539,5.60243,3
141.1533,65234.7017,0.45969,7.88411,5.74608,3
141.1729,65234.7217,0.62728,8.01818,5.88016,3
141.1961,65234.7417,0.71587,8.08522,6.02142,3
141.2174,65234.7615,0.56264,7.99903,6.2369,3
141.2346,65234.7817,0.32082,7.86974,5.91847,3
141.2557,65234.8017,0.17957,7.79073,5.4899,3
141.2753,65234.8217,0.26815,7.86974,5.48033,3
141.2994,65234.8427,0.37589,7.96311,5.92565,3
141.3144,65234.8627,0.28012,7.89129,6.31351,3
141.3339,65234.8827,0.13168,7.8865,6.01423,3
141.3552,65234.9027,0.18675,7.86495,5.82509,3
141.3755,65234.9227,0.43335,7.99185,5.86819,3
141.3966,65234.9427,0.54348,8.08043,5.88016,3
141.4135,65234.9627,0.577,8.15226,5.8203,3
141.4342,65234.9827,0.3304,8.0517,5.87058,3
141.4562,65235.0027,-0.03112,7.66623,5.64313,3
141.4768,65235.0227,-0.17478,7.63272,5.4516,3
141.4936,65235.0427,-0.04788,7.82425,5.60483,3
141.517,65235.0627,0.10056,7.84819,5.93523,3
141.5357,65235.0827,0.28252,7.98945,6.15789,3
141.5638,65235.1027,0.47166,8.03015,5.98311,3
141.5759,65235.1227,0.60094,8.14747,5.6575,3
141.5961,65235.1437,0.50757,8.09719,5.23851,3
141.6147,65235.1637,0.39504,8.06846,5.73651,3
141.6358,65235.1837,0.3304,7.86974,6.07648,3
141.6565,65235.2037,0.27773,7.94157,5.63595,3
141.6818,65235.2237,0.13408,7.90326,5.48272,3
141.6967,65235.2437,0.05986,7.8027,5.96396,3
141.7186,65235.2637,0.249,7.9296,6.14592,3
141.7378,65235.2837,0.249,7.85298,5.64074,3
141.7549,65235.3037,0.11492,7.8051,5.36541,3
141.775,65235.3237,0.25379,7.94157,5.53061,3
141.7944,65235.3437,0.27294,8.07085,5.56173,3
141.8176,65235.3637,0.2897,8.06846,5.6144,3
141.8411,65235.3837,0.26815,7.94157,6.12676,3
141.8554,65235.4037,0.22266,8.03734,6.28478,3
141.877,65235.4237,0.32801,8.02297,5.91128,3
141.8984,65235.4447,0.28252,8.11156,5.49469,3
141.9161,65235.4647,0.39265,8.13071,5.37259,3
141.9359,65235.4847,0.32082,8.14986,5.47075,3
141.9563,65235.5047,0.11492,7.86495,5.97114,3
141.9761,65235.5247,0.13168,7.91762,5.87777,3
141.9967,65235.5447,0.3711,8.11874,5.77721,3
142.0142,65235.5646,0.35195,8.12831,5.63116,3
142.0388,65235.5846,0.22745,8.10916,5.35104,3
142.0564,65235.6047,0.11492,7.98945,5.64313,3
142.084,65235.6247,0.07661,7.86735,5.87298,3
142.0994,65235.6457,0.01197,7.76679,5.88255,3
142.1183,65235.6657,0.2059,7.96311,5.93523,3
142.1384,65235.6867,0.249,8.00621,5.84185,3
142.1622,65235.7067,0.27054,8.07325,5.49709,3
142.1802,65235.7275,0.30646,8.12113,5.37738,3
142.1996,65235.7477,0.29688,8.03255,5.60243,3
142.2202,65235.7677,0.34955,8.10677,5.66708,3
142.241,65235.7877,0.35434,8.07325,5.82749,3
142.2627,65235.8077,0.34237,8.03734,5.84425,3
142.2797,65235.8277,0.26097,7.9703,5.6144,3
142.299,65235.8477,0.23463,7.99663,5.67426,3
142.3247,65235.8677,0.40223,8.07325,5.65032,3
142.3403,65235.8877,0.35434,8.12831,5.55694,3
142.3595,65235.9077,0.27054,7.98706,5.87777,3
142.3783,65235.9277,0.21787,7.94875,5.72932,3
142.4001,65235.9477,0.18675,7.9296,5.47554,3
142.4204,65235.9675,0.32801,8.03734,5.40611,3
142.4415,65235.9877,0.40223,8.08522,5.65989,3
142.4602,65236.0077,0.45729,8.12592,5.76524,3
142.4815,65236.0277,0.46448,8.011,5.35583,3
142.5002,65236.0477,0.40462,8.10916,5.36062,3
142.5213,65236.0677,0.46208,8.0924,5.91368,3
142.5419,65236.0877,0.54588,8.08043,6.17225,3
142.5608,65236.1077,0.45969,8.11395,5.59046,3
142.5847,65236.1277,0.31125,8.06367,5.23851,3
142.6106,65236.1477,0.30167,8.06367,5.32949,3
142.6212,65236.1677,0.26576,8.01818,5.55694,3
142.6413,65236.1876,0.35674,8.00861,5.76524,3
142.6617,65236.2077,0.44772,8.16662,5.99748,3
142.6808,65236.2277,0.30885,8.04691,5.80354,3
142.6978,65236.2477,0.13886,7.94396,5.42766,3
142.7181,65236.2677,0.13168,8.011,5.37259,3
142.7378,65236.2877,0.30646,8.05888,5.53539,3
142.7602,65236.3087,0.36392,8.14268,5.94959,3
142.7831,65236.3287,0.15562,7.95354,6.08606,3
142.8005,65236.3487,0.0838,7.93917,5.58088,3
142.8233,65236.3697,0.25139,8.04691,5.26006,3
142.8429,65236.3897,0.40462,8.08282,5.31513,3
142.8642,65236.4097,0.39504,8.04931,5.37259,3
142.8937,65236.4297,0.41659,8.20732,5.88974,3
142.9105,65236.4497,0.54348,8.19775,6.00945,3
142.925,65236.4697,0.4525,8.20253,5.72693,3
142.9472,65236.4897,0.30646,8.04931,5.63595,3
142.9639,65236.5096,0.26097,8.07564,5.68623,3
142.9801,65236.5297,0.43814,8.23366,5.45639,3
142.9999,65236.5497,0.19154,8.15226,5.58567,3
143.0196,65236.5697,0.07422,7.97748,5.87537,3
143.0476,65236.5897,0.11971,8.04931,5.79636,3
143.0606,65236.6097,0.15562,8.12592,5.59285,3
143.0813,65236.6297,0.10295,8.03255,5.77481,3
143.1019,65236.6497,0.13886,7.9679,5.62398,3
143.1261,65236.6697,0.29449,8.07564,5.44681,3
143.1433,65236.6897,0.38068,8.15705,5.45399,3
143.1619,65236.7097,0.28012,8.11156,5.73411,3
143.1829,65236.7297,0.11013,7.94157,5.49948,3
143.2009,65236.7497,-0.11253,7.86256,5.10204,3
143.2211,65236.7697,-0.18435,7.91044,4.81953,3
143.2449,65236.7897,-0.28491,7.91284,4.92727,3
143.261,65236.8097,-0.08619,8.18817,5.71496,3
143.2828,65236.8297,-0.13647,8.18817,5.84903,3
143.3001,65236.8497,-0.25379,8.12353,5.16908,3
143.3203,65236.8697,-0.23942,8.37492,5.35104,3
143.3407,65236.8897,-0.31843,8.10198,5.75806,3
143.362,65236.9097,-0.08859,8.11634,6.03099,3
143.3906,65236.9297,-0.12929,8.38449,5.87777,3
143.411,65236.9497,-0.10534,8.37731,6.03578,3
143.4262,65236.9707,-0.29449,8.26718,6.15549,3
143.4503,65236.9907,-0.34477,8.07325,6.04536,3
143.4622,65237.0107,-0.33279,8.03255,5.91128,3
143.4816,65237.0307,-0.09816,8.12113,6.04296,3
143.5011,65237.0507,0.15562,8.27676,6.11958,3
143.5254,65237.0707,0.2083,8.22887,5.7389,3
143.5517,65237.0907,0.12689,8.15944,5.71975,3
143.5705,65237.1107,0.22984,8.13071,5.54737,3
143.5868,65237.1307,0.23703,8.08522,5.38456,3
143.6045,65237.1507,-0.01437,7.89368,5.29358,3
143.6302,65237.1717,-0.13647,7.85059,5.50906,3
143.6486,65237.1927,0.0407,7.95354,5.34625,3
143.6694,65237.2127,-0.10774,8.07085,5.11162,3
143.6838,65237.2327,-0.15802,7.93678,5.26724,3
143.7095,65237.2527,-0.14844,8.0517,5.3271,3
143.7287,65237.2727,-0.23224,7.9272,5.48033,3
143.7434,65237.2927,-0.10534,8.05409,5.53061,3
143.7666,65237.3127,-0.03831,8.08761,5.50666,3
143.7847,65237.3327,0.03831,8.20732,5.58807,3
143.8071,65237.3527,-0.02394,8.24563,5.39892,3
143.8255,65237.3727,-0.17717,8.20014,5.42047,3
143.8493,65237.3927,-0.31125,8.03973,5.38217,3
143.8662,65237.4127,-0.14605,8.06607,5.70059,3
143.8843,65237.4327,-0.05746,8.13789,5.88974,3
143.9168,65237.4527,-0.0407,8.22408,5.81312,3
143.9274,65237.4737,-0.2083,7.98466,5.31034,3
143.9443,65237.4937,-0.43335,7.88889,5.04937,3
143.9634,65237.5137,-0.42856,7.88889,5.29119,3
143.9838,65237.5336,-0.83797,7.8434,4.93206,3
144.0056,65237.5536,-0.83797,8.00861,4.59687,3
144.0272,65237.5737,-0.27294,8.30788,5.48751,3
144.0508,65237.5936,0.33758,8.52575,6.57448,3
144.0684,65237.6137,0.76854,8.52336,6.69179,3
144.0856,65237.6337,0.83558,8.43956,5.88734,3
144.114,65237.6536,0.44053,8.22408,4.59926,3
144.135,65237.6746,0.58658,8.12113,4.21858,3
144.15,65237.6957,0.80206,8.12831,5.46357,3
144.1744,65237.7156,1.09654,8.30788,6.68461,3
144.1972,65237.7357,1.08936,8.37971,6.70376,3
144.212,65237.7576,0.57461,8.19775,5.70538,3
144.2318,65237.7786,0.02873,8.02536,5.34625,3
144.2552,65237.7987,-0.26815,7.93678,5.69102,3
144.2805,65237.8197,-0.12929,7.90326,6.47153,3
144.2944,65237.8397,-0.08619,7.98227,7.03895,3
144.3133,65237.8596,-0.25139,7.93199,5.64313,3
144.3423,65237.8796,-0.41659,8.02058,5.12359,3
144.3544,65237.8997,0.02873,8.12113,6.03099,3
144.3747,65237.9207,0.52912,8.03494,7.13712,3
144.3933,65237.9407,0.76375,7.83383,6.90488,3
144.4162,65237.9606,0.67277,7.85298,5.25527,3
144.4338,65237.9807,0.17957,7.5154,3.78044,3
144.4531,65238.0017,-0.54109,7.04135,3.59609,3
144.4732,65238.0217,-0.14126,7.28795,4.76925,3
144.492,65238.0416,0.69671,7.93917,5.91368,3
144.5117,65238.0617,0.97444,8.32224,5.60004,3
144.5332,65238.0817,0.82839,8.34858,5.14514,3
144.5521,65238.1016,0.34477,8.16662,5.32949,3
144.5826,65238.1217,-0.02394,7.9272,5.48751,3
144.6018,65238.1417,0.25857,8.15944,5.54737,3
144.6153,65238.1616,0.23942,8.28154,5.70299,3
144.6337,65238.1816,-0.08619,8.2576,5.50666,3
144.6529,65238.2017,-0.24421,8.44196,5.03979,3
144.6743,65238.2217,0,8.69095,5.19302,3
144.6954,65238.2416,0.43574,9.06924,5.59525,3
144.7161,65238.2617,0.90022,9.44273,5.63116,3
144.7335,65238.2816,0.69671,9.19373,5.84425,3
144.7532,65238.3016,-0.00239,8.78193,5.70538,3
144.7764,65238.3217,-0.54109,8.25042,5.46596,3
144.7978,65238.3417,-0.52433,8.27915,5.64792,3
144.8145,65238.3616,-0.44772,8.43238,5.51624,3
144.8344,65238.3817,-0.11971,8.38928,5.84185,3
144.8598,65238.4017,0.00239,8.08522,6.24168,3
144.8795,65238.4216,0.16281,8.02297,5.88255,3
144.9007,65238.4417,0.7422,8.18578,5.4492,3
144.9462,65238.4617,0.88585,8.32943,5.15232,3
144.9536,65238.4827,0.60094,8.20014,4.81474,3
144.9562,65238.5026,-0.07183,7.52976,5.35822,3
144.9788,65238.5226,-0.57221,7.08205,6.08606,3
144.9921,65238.5427,-0.17717,7.63272,5.6551,3
145.0124,65238.5626,0.67995,8.40844,5.21218,3
145.0321,65238.5826,0.9912,8.69335,5.13556,3
145.0531,65238.6026,0.13647,8.28154,4.82432,3
145.0736,65238.6227,-0.45729,7.97509,5.01585,3
145.094,65238.6426,-0.59616,8.00861,4.7908,3
145.1121,65238.6626,-0.28012,8.26718,4.7477,3
145.1321,65238.6826,-0.31364,8.20014,5.32231,3
145.1572,65238.7026,-0.46687,8.04931,5.64792,3
145.1774,65238.7226,-0.71347,7.9272,5.31513,3
145.2034,65238.7426,-0.66798,8.01818,4.95121,3
145.2218,65238.7626,-0.55785,8.18099,4.7477,3
145.2444,65238.7826,-0.9098,8.21929,4.57771,3
145.2583,65238.8026,-1.06063,8.30788,4.67588,3
145.2746,65238.8236,-0.84515,8.56645,5.85382,3
145.2957,65238.8436,-0.68953,8.53772,6.68701,3
145.3188,65238.8636,-0.81403,8.42041,6.70855,3
145.3395,65238.8836,-0.78051,8.16423,6.57208,3
145.3575,65238.9036,-0.64643,8.21451,6.33027,3
145.3784,65238.9236,-0.40223,8.34858,6.09324,3
145.3961,65238.9436,-0.14605,8.29591,5.46117,3
145.4162,65238.9636,-0.03112,8.23845,5.18345,3
145.4366,65238.9836,0.0431,8.15944,5.21697,3
145.4631,65239.0036,0.2059,8.36055,5.2026,3
145.4799,65239.0236,0.47645,8.56406,4.79798,3
145.4958,65239.0436,0.36631,8.4635,4.75249,3
145.5186,65239.0646,0.16281,8.19296,5.23133,3
145.5421,65239.0846,-0.25139,7.91044,5.44202,3
145.5677,65239.1056,-0.54109,7.80749,5.14514,3
145.5779,65239.1256,-0.55785,7.88171,5.26724,3
145.5977,65239.1456,-0.50039,7.99185,5.47075,3
145.617,65239.1656,-0.36392,8.05409,5.29597,3
145.6412,65239.1866,-0.19393,8.22169,5.54497,3
145.6589,65239.2066,-0.25618,8.12831,5.9448,3
145.68,65239.2276,-0.11971,8.16662,5.8203,3
145.7013,65239.2477,0.08619,8.41801,5.49948,3
145.7259,65239.2676,0.32561,8.65265,5.48751,3
145.7485,65239.2876,0.27533,8.69095,5.56652,3
145.7743,65239.3076,-0.00239,8.41562,5.69581,3
145.7857,65239.3276,-0.19393,8.18099,5.68384,3
145.7995,65239.3476,-0.08619,8.26957,5.58328,3
145.821,65239.3686,0.30885,8.43717,5.44681,3
145.8452,65239.3886,0.3711,8.43238,5.17148,3
145.869,65239.4086,0.30885,8.34858,4.96557,3
145.9097,65239.4284,0.02394,8.13789,5.06134,3
145.9156,65239.4486,-0.03831,8.04691,5.12359,3
145.9376,65239.4686,-0.05746,8.12113,5.19781,3
145.9415,65239.4886,0.02873,8.23845,5.04219,3
145.9596,65239.5086,0.02155,8.20493,4.9153,3
145.9805,65239.5286,-0.17238,8.06846,4.93206,3
145.9987,65239.5486,0.01915,8.20493,5.19781,3
146.023,65239.5686,-0.07901,8.28394,5.28161,3
146.0415,65239.5886,-0.17957,8.24802,5.32231,3
146.0623,65239.6086,-0.18196,8.27676,5.21697,3
146.0821,65239.6286,-0.12929,8.27676,5.4109,3
146.1031,65239.6487,-0.09098,8.27915,5.56652,3
146.1292,65239.6696,0.02394,8.38449,5.45878,3
146.1432,65239.6896,0.05746,8.4659,5.20739,3
146.1639,65239.7096,-0.23942,8.21929,5.16669,3
146.1981,65239.7296,-0.44293,8.00861,5.00388,3
146.2051,65239.7495,0.01676,8.39168,5.25767,3
146.2217,65239.7696,0.44293,8.61673,5.58807,3
146.2443,65239.7896,0.34955,8.5066,5.78918,3
146.2631,65239.8094,-0.0407,8.22408,5.59525,3
146.2805,65239.8296,-0.40462,8.00382,5.45399,3
146.3007,65239.8496,-0.43814,7.96551,5.0374,3
146.3226,65239.8696,-0.21308,8.09719,4.92727,3
146.3456,65239.8896,0.2466,8.43956,5.52821,3
146.3621,65239.9106,0.03112,8.17141,5.90171,3
146.3823,65239.9306,-0.18914,8.0948,5.41568,3
146.4094,65239.9506,-0.13408,8.17859,5.1188,3
146.4228,65239.9706,-0.02155,8.31985,5.2026,3
146.4418,65239.9906,0.10056,8.36295,5.2864,3
146.4628,65240.0116,0.1652,8.339,5.60961,3
146.4853,65240.0316,0.04549,8.31985,5.53779,3
146.5135,65240.0516,-0.1221,8.1762,5.15711,3
146.5268,65240.0716,-0.29449,8.04212,5.04937,3
146.5439,65240.0926,0.01437,8.26718,5.03022,3
146.5636,65240.1126,0.06225,8.28633,5.52582,3
146.5841,65240.1326,0.16999,8.23845,5.66229,3
146.6092,65240.1526,-0.00718,8.19056,5.3271,3
146.6288,65240.1726,0.02155,8.1738,5.0781,3
146.6454,65240.1926,0.11971,8.22169,5.11641,3
146.6729,65240.2126,0.36871,8.48744,5.44681,3
146.6858,65240.2326,0.42138,8.44914,5.82988,3
146.706,65240.2526,0.06943,8.27197,5.36541,3
146.7262,65240.2726,-0.20111,8.15226,5.16669,3
146.7497,65240.2926,-0.08619,8.16662,5.28879,3
146.771,65240.3126,0.05507,8.3007,5.70059,3
146.7873,65240.3326,0.1245,8.26718,5.62398,3
146.8086,65240.3526,0.01676,8.15944,5.46596,3
146.8281,65240.3727,-0.14605,8.10198,5.37977,3
146.8489,65240.3926,-0.23224,8.02776,5.4516,3
146.8668,65240.4126,-0.22027,8.03734,5.39892,3
146.8896,65240.4336,0.35434,8.56406,5.48512,3
146.9078,65240.4536,0.52194,8.65743,5.50427,3
146.9248,65240.4736,-0.08619,8.16183,5.59285,3
146.9458,65240.4936,-0.55785,7.73806,5.31273,3
146.9632,65240.5136,-0.24421,8.01818,5.06134,3
146.9859,65240.5346,0.15323,8.56885,5.0374,3
147.0043,65240.5546,0.2083,8.6287,5.10444,3
147.0254,65240.5745,-0.14605,8.36773,5.27203,3
147.0461,65240.5945,-0.36392,8.14029,5.49948,3
147.0657,65240.6146,-0.39265,8.21211,5.39892,3
147.0849,65240.6346,-0.31364,8.26478,5.27682,3
147.1056,65240.6546,-0.12929,8.31506,5.37498,3
147.1264,65240.6746,-0.15562,8.35816,5.71017,3
147.1477,65240.6946,-0.47405,8.03015,6.20577,3
147.1669,65240.7156,-0.65841,7.86256,6.31351,3
147.1883,65240.7356,-0.62249,7.80031,6.37815,3
147.2074,65240.7556,-0.46448,7.92481,5.85622,3
147.235,65240.7755,-0.23463,8.06367,4.92008,3
147.2496,65240.7956,0.01676,8.19775,4.81474,3
147.2672,65240.8156,0.30406,8.46829,5.12359,3
147.295,65240.8356,0.46926,8.40844,5.30795,3
147.3116,65240.8556,0.33519,8.27915,5.59046,3
147.3279,65240.8756,0.21308,8.19296,5.62159,3
147.3545,65240.8956,0.20111,8.27676,5.38456,3
147.3668,65240.9156,0.06704,8.20253,5.04698,3
147.3876,65240.9356,-0.09098,8.11874,4.69742,3
147.412,65240.9556,-0.44772,8.05649,4.9536,3
147.4321,65240.9756,-0.56503,8.03015,5.47315,3
147.4462,65240.9956,-0.63446,8.11395,5.53539,3
147.4676,65241.0156,-0.60334,8.31267,5.25527,3
147.4872,65241.0356,-0.49799,8.28394,5.18105,3
147.5141,65241.0556,-0.4525,8.26478,5.46357,3
147.5329,65241.0756,-0.29928,8.36534,5.60483,3
147.5513,65241.0966,-0.21787,8.43956,5.50188,3
147.5701,65241.1166,-0.43574,8.29351,5.49948,3
147.5909,65241.1366,-0.77812,7.84101,5.59525,3
147.6115,65241.1566,-0.38786,7.96311,5.63356,3
147.6358,65241.1766,0.18196,8.42998,5.16908,3
147.6477,65241.1966,0.19393,8.55448,5.04698,3
147.6682,65241.2166,-0.32082,8.16902,5.19302,3
147.695,65241.2366,-0.95768,7.64469,5.70299,3
147.7159,65241.2576,-0.63686,7.66863,6.20098,3
147.7294,65241.2786,0.44772,8.33422,5.87058,3
147.75,65241.2986,0.90261,8.77954,5.29358,3
147.7712,65241.3186,0.65362,8.5066,5.63356,3
147.7933,65241.3386,-0.16759,7.57286,5.96874,3
147.8202,65241.3586,-0.18914,7.53695,6.1124,3
147.8346,65241.3786,0.47405,8.03494,6.25126,3
147.8498,65241.3986,0.7446,8.36773,5.98311,3
147.873,65241.4186,0.50757,8.4252,5.76763,3
147.8909,65241.4386,0.01197,8.03015,5.63356,3
147.9089,65241.4586,-0.05267,7.89608,5.83228,3
147.9289,65241.4786,0.00718,8.0924,5.62637,3
147.9506,65241.4986,0.07901,8.22169,4.9967,3
147.9695,65241.5186,0.29449,8.30309,5.56652,3
147.9889,65241.5385,0.02155,8.03015,6.58166,3
148.0091,65241.5586,-0.17238,7.71891,6.25605,3
148.0291,65241.5786,-0.25618,7.71651,5.75327,3
148.0494,65241.5986,0.1245,7.83143,4.98952,3
148.0786,65241.6186,0.30885,8.09001,4.88417,3
148.0942,65241.6386,0.49081,8.26718,4.65912,3
148.1122,65241.6596,0.28252,8.02776,5.67426,3
148.1306,65241.6796,0.06943,7.81946,6.75644,3
148.1526,65241.6996,0.10774,7.88889,6.28239,3
148.1708,65241.7196,0.34237,8.28873,4.93445,3
148.19,65241.7396,0.13647,8.36773,4.7908,3
148.2097,65241.7596,-0.18435,8.14986,5.17866,3
148.2303,65241.7796,-0.55306,7.84819,5.80115,3
148.2588,65241.7996,-0.63686,7.68539,6.75883,3
