SensorTimestamp(s),gyro_x,gyro_y,gyro_z
65194.4649,0.03665,-0.03299,-0.14478
65194.475,0.06292,-0.06353,-0.16005
65194.485,0.09346,-0.10873,-0.14233
65194.495,0.10568,-0.15821,-0.1179
65194.505,0.08919,-0.21258,-0.05376
65194.515,0.06353,-0.21075,0.01344
65194.5249,0.06109,-0.19853,0.08002
65194.535,0.09285,-0.1912,0.12278
65194.545,0.14294,-0.19487,0.16738
65194.555,0.20342,-0.21075,0.19059
65194.565,0.22235,-0.23213,0.18387
65194.575,0.15699,-0.23579,0.17593
65194.585,0.04887,-0.20281,0.20281
65194.5948,-0.03421,-0.1179,0.17837
65194.6049,-0.09896,-0.04643,0.11362
65194.615,-0.13928,-0.09713,0.0391
65194.625,-0.17043,-0.20464,-0.01527
65194.635,-0.18143,-0.28588,-0.05681
65194.645,-0.16371,-0.36835,-0.09896
65194.656,-0.11362,-0.38118,-0.10873
65194.666,-0.07636,-0.30788,-0.10629
65194.676,-0.03421,-0.23518,-0.11423
65194.6859,0.03115,-0.22846,-0.13561
65194.696,0.09224,-0.21136,-0.15394
65194.706,0.14539,-0.1405,-0.14844
65194.716,0.18082,-0.05864,-0.15027
65194.727,0.17471,0.06781,-0.18692
65194.737,0.13928,0.11912,-0.21502
65194.747,0.10934,0.08125,-0.25717
65194.757,0.07208,-0.00122,-0.23152
65194.767,0.03299,-0.01588,-0.21502
65194.777,0.0452,0.06781,-0.21869
65194.787,0.0788,0.10568,-0.22113
65194.797,0.06231,0.05925,-0.18815
65194.807,0.01894,0.00367,-0.13378
65194.817,-0.04154,-0.03421,-0.09224
65194.827,-0.10934,-0.08369,-0.07269
65194.838,-0.14905,-0.12095,-0.04276
65194.848,-0.15577,-0.15272,-0.02138
65194.858,-0.10079,-0.21686,-0.00794
65194.868,-0.01038,-0.28161,-0.04581
65194.878,0.07575,-0.23702,-0.09468
65194.888,0.14233,-0.10751,-0.11545
65194.898,0.11362,-0.00855,-0.08735
65194.908,0.0226,0.12706,-0.04276
65194.918,-0.03848,0.22113,-0.01649
65194.928,-0.05376,0.21869,0.02321
65194.938,-0.0281,0.11301,0.04459
65194.948,0.03971,0.0281,0.06781
65194.958,0.06536,-0.02443,0.06781
65194.968,0.05192,-0.03971,0.06475
65194.978,0.03726,0.02199,0.06048
65194.988,0.03726,0.12401,0.05376
65194.998,0.05315,0.16799,0.03238
65195.008,0.09346,0.18937,0.05131
65195.018,0.12401,0.15333,0.06964
65195.028,0.15211,0.05437,0.06903
65195.038,0.13928,-0.02688,0.07941
65195.048,0.09529,-0.00794,0.07697
65195.058,0.05803,0.0617,0.05681
65195.068,0.02871,0.15149,0
65195.0779,0.04337,0.24496,-0.04276
65195.088,0.09224,0.32193,-0.07819
65195.098,0.12523,0.31887,-0.08552
65195.108,0.16616,0.29566,-0.07086
65195.118,0.17471,0.2303,-0.0562
65195.128,0.12889,0.11179,-0.02566
65195.139,0.09468,0.02443,0.00244
65195.149,0.1124,-0.0226,-0.00611
65195.159,0.15394,-0.00916,-0.01955
65195.169,0.22602,0.05986,-0.01527
65195.18,0.28833,0.11545,-0.00244
65195.19,0.33903,0.15211,0.00855
65195.2,0.32498,0.23335,0.00672
65195.21,0.23518,0.31276,0.02566
65195.22,0.13317,0.3488,0.04704
65195.231,0.03543,0.35858,0.06903
65195.241,0.02382,0.31398,0.0843
65195.251,0.08308,0.281,0.12095
65195.261,0.15699,0.2419,0.13989
65195.271,0.20953,0.14722,0.13744
65195.282,0.15149,0.05253,0.14172
65195.292,0.00611,-0.01649,0.15455
65195.303,-0.15333,-0.04093,0.13622
65195.313,-0.32254,-0.07391,0.1124
65195.323,-0.40989,-0.08063,0.11668
65195.333,-0.40256,-0.01038,0.1179
65195.343,-0.30849,0.10201,0.11362
65195.353,-0.14722,0.23518,0.09468
65195.363,0.00244,0.27122,0.12462
65195.373,0.14539,0.23763,0.16554
65195.383,0.21686,0.21258,0.1857
65195.393,0.21808,0.18326,0.21075
65195.403,0.16554,0.15272,0.22846
65195.413,0.12217,0.12706,0.26389
65195.423,0.13134,0.12462,0.28222
65195.433,0.17104,0.11851,0.2755
65195.443,0.18265,0.1124,0.25901
65195.453,0.13134,0.1124,0.21747
65195.463,0.0617,0.12889,0.16249
65195.473,-0.011,0.14172,0.12523
65195.484,-0.03115,0.14294,0.10629
65195.494,0.01955,0.10018,0.10507
65195.504,0.0733,0.07025,0.09774
65195.514,0.08247,0.02932,0.08858
65195.524,0.0281,0.00183,0.0898
65195.534,-0.02749,-0.01649,0.10629
65195.544,-0.02932,0.02932,0.09163
65195.554,0.01038,0.12767,0.08552
65195.564,0.06231,0.2364,0.07636
65195.574,0.07208,0.32681,0.07269
65195.585,0.03238,0.3708,0.05131
65195.595,-0.00244,0.35003,0.04643
65195.605,-0.00061,0.26512,0.02443
65195.615,0.0281,0.14966,0.01833
65195.625,0.02749,0.07758,0.04826
65195.635,-0.03299,0.01405,0.10629
65195.645,-0.08002,-0.03726,0.13989
65195.655,-0.1179,-0.06048,0.11729
65195.665,-0.15088,-0.02321,0.07697
65195.675,-0.15882,0.03176,0.02138
65195.685,-0.13011,0.0898,-0.04765
65195.695,-0.08002,0.15333,-0.11118
65195.706,-0.05803,0.14966,-0.11545
65195.716,-0.04948,0.05131,-0.08552
65195.7259,-0.03238,-0.03787,-0.06475
65195.736,-0.00061,-0.16677,-0.0562
65195.746,0.01283,-0.26328,-0.04887
65195.756,0.01588,-0.27917,-0.05315
65195.766,0.01588,-0.22174,-0.06292
65195.776,0.0336,-0.13867,-0.09529
65195.787,0.06536,-0.07391,-0.12828
65195.797,0.07147,-0.02321,-0.15944
65195.807,0.0281,0.03238,-0.17837
65195.817,-0.01833,0.07514,-0.18265
65195.827,0.02505,0.0281,-0.16188
65195.837,0.20281,-0.14966,-0.13928
65195.847,0.3317,-0.28588,-0.10629
65195.857,0.3824,-0.36041,-0.05742
65195.867,0.28894,-0.36102,-0.02505
65195.877,0.09713,-0.32132,-0.03421
65195.887,-0.05559,-0.2645,-0.05131
65195.897,-0.18265,-0.21686,-0.06903
65195.907,-0.2022,-0.21808,-0.10507
65195.917,-0.20342,-0.23091,-0.14539
65195.927,-0.22663,-0.25779,-0.1631
65195.937,-0.27428,-0.33353,-0.13867
65195.947,-0.31398,-0.3769,-0.10507
65195.958,-0.31887,-0.38485,-0.08125
65195.968,-0.26145,-0.39462,-0.06842
65195.979,-0.1741,-0.43555,-0.08369
65195.989,-0.11912,-0.43249,-0.11545
65195.999,-0.07453,-0.3653,-0.13134
65196.01,-0.0452,-0.25412,-0.13622
65196.02,0.02321,-0.10996,-0.16249
65196.03,0.10446,-0.03665,-0.21014
65196.04,0.15699,0.00122,-0.23518
65196.05,0.16249,0.0055,-0.21502
65196.06,0.11912,0.02505,-0.16738
65196.071,0.11851,0.00794,-0.13561
65196.081,0.16493,-0.02505,-0.1295
65196.091,0.20281,-0.02871,-0.11301
65196.101,0.22174,-0.03971,-0.07941
65196.111,0.14722,-0.10263,-0.05559
65196.121,-0.00977,-0.09591,-0.04215
65196.131,-0.09346,-0.04887,-0.03665
65196.141,-0.10018,-0.03971,-0.06353
65196.151,-0.04093,-0.07269,-0.10446
65196.161,0.03421,-0.08796,-0.11179
65196.171,0.06536,-0.09835,-0.09163
65196.181,0.08186,-0.13073,-0.06414
65196.191,0.04093,-0.13867,-0.03115
65196.201,-0.02199,-0.07269,0.01649
65196.211,-0.04337,0.00977,0.02749
65196.221,-0.01772,0.0617,0.00611
65196.231,0.0336,0.0843,-0.03665
65196.241,0.08308,0.1014,-0.10018
65196.251,0.0843,0.11301,-0.13806
65196.261,0.09102,0.13317,-0.13561
65196.272,0.13928,0.12767,-0.12706
65196.282,0.19303,0.08308,-0.12156
65196.292,0.18509,0.01833,-0.1014
65196.302,0.10873,-0.03482,-0.06536
65196.312,0.04459,-0.0507,-0.0452
65196.322,-0.04459,-0.01405,-0.05864
65196.332,-0.0898,0.09041,-0.04337
65196.342,-0.05131,0.16249,-0.03787
65196.352,0.01772,0.15699,-0.05192
65196.362,0.07636,0.11423,-0.0788
65196.372,0.07269,0.06475,-0.08796
65196.382,0.0336,0.0562,-0.09224
65196.392,0.0055,0.07636,-0.10324
65196.402,-0.00489,0.07636,-0.10568
65196.412,-0.00244,0.07514,-0.09835
65196.422,-0.00489,0.06353,-0.06781
65196.432,0.00183,0.06658,-0.03848
65196.442,0.02749,0.08613,-0.02321
65196.452,0.04093,0.11484,-0.01161
65196.4619,0.07941,0.14172,0.01222
65196.472,0.08858,0.15821,0.01649
65196.482,0.10079,0.23396,0.04765
65196.492,0.14722,0.24435,0.04459
65196.502,0.21441,0.19975,0
65196.512,0.22235,0.17532,0.00122
65196.5219,0.1741,0.17654,0.01588
65196.532,0.13256,0.20647,-0.00305
65196.542,0.09591,0.2138,-0.05559
65196.552,0.05742,0.22663,-0.07514
65196.562,0.02138,0.27245,-0.07208
65196.572,0.07941,0.31582,-0.04459
65196.582,0.25351,0.281,-0.04032
65196.592,0.38729,0.20403,-0.01894
65196.602,0.38973,0.07941,0.02505
65196.612,0.27184,-0.01772,0.02016
65196.622,0.12156,0.05742,0.0226
65196.633,-0.0226,0.36285,-0.0336
65196.643,0.22052,0.31765,-0.18876
65196.654,0.28222,-0.07269,-0.35552
65196.664,0.10507,-0.32009,-0.35797
65196.674,-0.13744,-0.26145,-0.26023
65196.684,-0.39218,-0.21014,-0.21502
65196.694,-0.5174,-0.18021,-0.2138
65196.704,-0.54734,-0.00733,-0.21991
65196.714,-0.46792,0.15027,-0.20403
65196.724,-0.27367,0.08125,-0.24129
65196.734,-0.08674,-0.08125,-0.281
65196.744,0.04459,-0.29016,-0.25901
65196.754,0.0336,-0.44838,-0.18326
65196.764,-0.07941,-0.59071,-0.10324
65196.774,-0.24312,-0.51252,-0.05986
65196.784,-0.44899,-0.13622,-0.01527
65196.795,-0.51862,0.12278,0.00916
65196.805,-0.3653,0.2419,0.00305
65196.815,-0.03604,0.13928,-0.02077
65196.825,0.37202,-0.06964,-0.01833
65196.835,0.69944,-0.24618,0.02566
65196.845,0.80023,-0.37813,0.09835
65196.855,0.6689,-0.52901,0.14478
65196.865,0.40134,-0.58948,0.14233
65196.875,0.16066,-0.59987,0.08186
65196.885,-0.10201,-0.61453,-0.00733
65196.895,-0.25229,-0.58765,-0.1014
65196.905,-0.31948,-0.551,-0.24068
65196.9149,-0.28772,-0.53756,-0.33903
65196.925,-0.16432,-0.57849,-0.47098
65196.936,0.00733,-0.63041,-0.55161
65196.946,0.15333,-0.62369,-0.55833
65196.956,0.23335,-0.64263,-0.52168
65196.966,0.26878,-0.72937,-0.41966
65196.976,0.27672,-0.81734,-0.36041
65196.986,0.25595,-0.88575,-0.32987
65196.997,0.21319,-0.98227,-0.30055
65197.007,0.21014,-1.15576,-0.26573
65197.017,0.23091,-1.28648,-0.24923
65197.0269,0.24007,-1.38117,-0.29749
65197.037,0.21625,-1.39583,-0.3372
65197.047,0.12889,-1.30542,-0.41539
65197.057,0.0391,-1.1753,-0.51068
65197.067,-0.03054,-0.98594,-0.64935
65197.077,-0.05803,-0.86743,-0.74831
65197.087,-0.11668,-0.82772,-0.83139
65197.097,-0.23946,-0.8491,-0.88514
65197.107,-0.41478,-0.83566,-0.91996
65197.117,-0.52779,-0.82406,-0.9389
65197.127,-0.57971,-0.89858,-0.97311
65197.137,-0.56261,-0.98533,-1.03236
65197.147,-0.51496,-0.97066,-1.0177
65197.158,-0.43982,-0.98838,-0.93096
65197.168,-0.32376,-1.15942,-0.83566
65197.178,-0.1857,-1.39094,-0.76541
65197.188,-0.06536,-1.58947,-0.70127
65197.198,-0.04276,-1.64873,-0.65179
65197.209,-0.1014,-1.60596,-0.58948
65197.219,-0.19303,-1.5235,-0.56261
65197.229,-0.35003,-1.5406,-0.57544
65197.239,-0.48014,-1.57542,-0.57544
65197.249,-0.57299,-1.54427,-0.59498
65197.259,-0.59376,-1.48257,-0.58521
65197.269,-0.52962,-1.49418,-0.56077
65197.279,-0.43188,-1.55221,-0.54672
65197.289,-0.30604,-1.5516,-0.5229
65197.299,-0.21747,-1.54121,-0.49602
65197.309,-0.19975,-1.55282,-0.48197
65197.319,-0.24923,-1.55954,-0.48625
65197.329,-0.34025,-1.58703,-0.51801
65197.339,-0.41356,-1.64323,-0.54245
65197.349,-0.4612,-1.67621,-0.56994
65197.359,-0.48136,-1.67927,-0.56749
65197.369,-0.49602,-1.68232,-0.54611
65197.379,-0.49786,-1.65178,-0.54978
65197.389,-0.45265,-1.61513,-0.58826
65197.3988,-0.40378,-1.59375,-0.64202
65197.41,-0.35308,-1.61757,-0.68234
65197.42,-0.31887,-1.62979,-0.70921
65197.43,-0.31276,-1.62001,-0.74709
65197.441,-0.3598,-1.59497,-0.75136
65197.452,-0.44593,-1.57786,-0.73059
65197.462,-0.5058,-1.58947,-0.73426
65197.472,-0.53023,-1.58825,-0.75808
65197.482,-0.48442,-1.52716,-0.78007
65197.492,-0.40867,-1.4166,-0.80695
65197.502,-0.33292,-1.35001,-0.83566
65197.512,-0.24251,-1.25777,-0.8827
65197.522,-0.18876,-1.07879,-0.92729
65197.532,-0.20464,-0.9218,-0.96395
65197.542,-0.29383,-0.83872,-0.98044
65197.552,-0.38851,-0.81062,-0.97922
65197.562,-0.405,-0.821,-0.95417
65197.572,-0.30299,-0.94134,-0.89553
65197.582,-0.15149,-1.07634,-0.82772
65197.592,0.0733,-1.27732,-0.76175
65197.602,0.24618,-1.41476,-0.71654
65197.612,0.3598,-1.45264,-0.66768
65197.622,0.42028,-1.41354,-0.6182
65197.632,0.51374,-1.33963,-0.59682
65197.642,0.57849,-1.29931,-0.60964
65197.652,0.5681,-1.23578,-0.59315
65197.662,0.46242,-1.09345,-0.54
65197.672,0.28039,-0.93218,-0.4667
65197.682,0.07758,-0.88148,-0.43188
65197.692,-0.1014,-1.00732,-0.42516
65197.702,-0.1967,-1.30236,-0.45082
65197.713,-0.25717,-1.63162,-0.52962
65197.7229,-0.30055,-1.66216,-0.61575
65197.733,-0.34331,-1.46791,-0.6805
65197.743,-0.36591,-1.18386,-0.73365
65197.753,-0.3934,-0.85155,-0.77641
65197.764,-0.40928,-0.56749,-0.80695
65197.774,-0.41844,-0.38607,-0.81367
65197.784,-0.44288,-0.2981,-0.78985
65197.794,-0.4777,-0.3262,-0.7532
65197.804,-0.49358,-0.43555,-0.69089
65197.815,-0.47464,-0.49969,-0.6243
65197.825,-0.42455,-0.49724,-0.57727
65197.835,-0.3036,-0.45876,-0.54184
65197.845,-0.15088,-0.42211,-0.50946
65197.855,0.03421,-0.35003,-0.45998
65197.865,0.17837,-0.2584,-0.37202
65197.875,0.281,-0.22358,-0.27611
65197.885,0.29627,-0.2022,-0.22297
65197.895,0.22541,-0.07758,-0.1967
65197.9049,0.11179,0.08186,-0.20953
65197.915,0.00367,0.18754,-0.24923
65197.925,-0.03115,0.1741,-0.2981
65197.935,-0.00122,0.13928,-0.35003
65197.945,0.0562,0.0898,-0.36774
65197.956,0.15516,0.01833,-0.3543
65197.966,0.20464,-0.01833,-0.32803
65197.976,0.21014,-0.06109,-0.28039
65197.986,0.15944,-0.03543,-0.24435
65197.996,0.05925,0.15333,-0.21075
65198.0059,-0.05437,0.35308,-0.18204
65198.016,-0.21808,0.5339,-0.16127
65198.026,-0.34941,0.56627,-0.15455
65198.036,-0.46059,0.51862,-0.16554
65198.046,-0.55222,0.47342,-0.18021
65198.056,-0.6689,0.31643,-0.1631
65198.067,-0.71899,0.11118,-0.11301
65198.077,-0.64446,-0.0788,-0.04093
65198.087,-0.50152,-0.14111,0.01894
65198.097,-0.27611,-0.11484,0.10629
65198.108,-0.04459,-0.02932,0.21625
65198.118,0.13928,0.10751,0.29871
65198.129,0.21014,0.12889,0.34208
65198.139,0.18082,0.09896,0.3653
65198.149,0.08674,0.07147,0.35736
65198.159,-0.04215,-0.00428,0.35064
65198.17,-0.10201,-0.10629,0.35675
65198.18,-0.07269,-0.10812,0.3543
65198.19,0.01833,-0.04032,0.33109
65198.2,0.13561,0.04765,0.30177
65198.21,0.22174,0.15027,0.27978
65198.22,0.23579,0.22785,0.21869
65198.23,0.19487,0.19242,0.13011
65198.24,0.11118,0.08735,0.0452
65198.25,0.02932,0.02505,0.02443
65198.26,-0.08063,0.00916,-0.01955
65198.27,-0.1631,-0.0226,-0.04337
65198.28,-0.19731,-0.05315,-0.05803
65198.29,-0.17104,-0.04704,-0.05498
65198.3,-0.11118,0.03604,-0.04093
65198.31,-0.07575,0.12095,-0.0452
65198.32,-0.07025,0.23457,-0.04948
65198.33,-0.08552,0.33292,-0.03482
65198.34,-0.11668,0.45326,-0.03176
65198.35,-0.13928,0.52229,-0.06292
65198.36,-0.17165,0.49175,-0.13683
65198.37,-0.20036,0.37568,-0.19792
65198.38,-0.21502,0.22663,-0.2193
65198.39,-0.21014,0.12339,-0.21136
65198.4,-0.17165,0.0562,-0.17776
65198.41,-0.12339,0.08063,-0.13989
65198.42,-0.07208,0.13683,-0.06658
65198.43,-0.02321,0.13378,-0.02199
65198.44,0.05192,0.18204,0.04337
65198.45,0.09835,0.24312,0.11545
65198.46,0.10018,0.24801,0.16249
65198.47,0.0788,0.21625,0.18082
65198.48,0.05803,0.10263,0.18326
65198.49,0.04032,-0.09163,0.17165
65198.5,0.0391,-0.22969,0.1295
65198.51,0.0391,-0.22052,0.08613
65198.52,0.00244,-0.16249,0.0281
65198.53,-0.04704,-0.08247,-0.04154
65198.54,-0.0898,0.06048,-0.09652
65198.55,-0.14783,0.15882,-0.13256
65198.56,-0.23457,0.20342,-0.14966
65198.57,-0.32803,0.19426,-0.13867
65198.58,-0.41722,0.13928,-0.08796
65198.59,-0.42394,-0.0055,-0.00794
65198.6,-0.30421,-0.24435,0.08369
65198.61,-0.12584,-0.41661,0.12767
65198.62,0.08674,-0.53206,0.15149
65198.63,0.17043,-0.55772,0.15027
65198.64,0.12034,-0.45448,0.15027
65198.65,0.01038,-0.31032,0.14661
65198.66,-0.15577,-0.17959,0.12523
65198.67,-0.27367,-0.14355,0.1124
65198.68,-0.3488,-0.1686,0.08796
65198.69,-0.37935,-0.20097,0.08247
65198.7,-0.40928,-0.281,0.12401
65198.71,-0.41294,-0.41294,0.13683
65198.72,-0.3879,-0.52168,0.12645
65198.73,-0.34941,-0.56322,0.09652
65198.74,-0.27855,-0.56994,0.05559
65198.75,-0.19364,-0.52901,0.00855
65198.76,-0.07514,-0.43066,-0.05315
65198.77,0.00672,-0.30665,-0.1179
65198.781,0.04765,-0.12278,-0.16616
65198.791,0.04215,-0.04765,-0.19242
65198.801,0.02627,-0.02627,-0.21991
65198.8109,0.02321,-0.05131,-0.20525
65198.822,0.06292,-0.10507,-0.15516
65198.832,0.16921,-0.10751,-0.09163
65198.842,0.3317,-0.0672,-0.0226
65198.852,0.4667,-0.06353,0.01466
65198.862,0.53634,-0.08735,0.01222
65198.872,0.51862,-0.09591,0.00977
65198.882,0.39951,-0.07147,-0.011
65198.892,0.25412,-0.06414,-0.04765
65198.902,0.146,-0.0617,-0.11057
65198.912,0.08369,-0.04887,-0.15394
65198.922,0.05559,-0.04276,-0.21747
65198.932,0.0452,-0.04948,-0.23946
65198.942,0.03665,-0.06048,-0.23396
65198.952,0.04398,-0.03848,-0.21441
65198.962,0.05253,-0.01527,-0.19426
65198.972,0.05681,-0.00489,-0.17287
65198.982,0.07819,0.01344,-0.15699
65198.992,0.09774,0.00794,-0.16799
65199.002,0.09957,-0.04032,-0.19975
65199.012,0.07453,-0.11301,-0.20525
65199.022,0.03115,-0.16799,-0.17593
65199.032,-0.00367,-0.18692,-0.13928
65199.042,-0.01038,-0.16005,-0.08858
65199.053,0.00855,-0.06414,-0.01038
65199.063,0.03421,0.011,0.0733
65199.073,0.05925,0.03726,0.11973
65199.083,0.09591,0.02077,0.15944
65199.093,0.08491,0.01222,0.1741
65199.103,0.04093,0.0672,0.19364
65199.113,0,0.13806,0.23213
65199.123,-0.02321,0.18387,0.24923
65199.133,-0.01405,0.18815,0.23885
65199.143,-0.00916,0.1576,0.18509
65199.153,-0.0336,0.13378,0.16616
65199.163,-0.05376,0.10079,0.17226
65199.173,-0.03787,0.03299,0.17104
65199.183,0.08002,-0.04765,0.16127
65199.1929,0.24496,-0.08369,0.17471
65199.203,0.42333,-0.05742,0.17715
65199.213,0.5174,-0.01649,0.16738
65199.223,0.51862,0.01894,0.13806
65199.233,0.41233,0.05131,0.11973
65199.243,0.24679,0.0788,0.08858
65199.253,0.13806,0.07514,0.04704
65199.263,0.08186,0.1179,-0.02566
65199.273,0.09041,0.18326,-0.06231
65199.283,0.1124,0.23885,-0.09591
65199.293,0.12156,0.27672,-0.13256
65199.3029,0.11057,0.35064,-0.18448
65199.313,0.05437,0.41233,-0.2364
65199.323,-0.05253,0.46853,-0.29016
65199.333,-0.16738,0.47281,-0.34514
65199.343,-0.27611,0.37507,-0.38851
65199.353,-0.3708,0.17959,-0.39218
65199.363,-0.45265,-0.07208,-0.31887
65199.373,-0.47037,-0.26389,-0.2138
65199.383,-0.39889,-0.35736,-0.11668
65199.3928,-0.29993,-0.32193,-0.08491
65199.403,-0.16616,-0.22297,-0.06414
65199.413,-0.07391,-0.13134,-0.0226
65199.423,0.02382,0.03482,0.0672
65199.433,0.08308,0.16188,0.14905
65199.443,0.13989,0.2364,0.25901
65199.453,0.17287,0.25962,0.35858
65199.463,0.21502,0.27794,0.46304
65199.473,0.25534,0.26756,0.53329
65199.483,0.31826,0.17776,0.57299
65199.493,0.37018,0.1295,0.57299
65199.503,0.38485,0.12584,0.53084
65199.513,0.34758,0.15455,0.49602
65199.523,0.27428,0.1967,0.41722
65199.533,0.17471,0.22785,0.33537
65199.543,0.04887,0.19059,0.20403
65199.553,-0.06292,0.12584,0.09774
65199.563,-0.15027,0.04337,0.01649
65199.573,-0.20525,-0.03604,-0.01955
65199.5829,-0.25412,-0.12584,-0.03176
65199.5929,-0.24923,-0.10568,-0.00794
65199.603,-0.21197,0.01833,0.02932
65199.613,-0.18204,0.1014,0.06231
65199.623,-0.14661,0.17165,0.07575
65199.633,-0.09468,0.23274,0.06903
65199.643,-0.04398,0.30421,0.05559
65199.654,-0.01222,0.32376,0.03971
65199.664,-0.01283,0.32987,0.00305
65199.675,-0.04398,0.34392,-0.02871
65199.685,-0.09346,0.33903,-0.0452
65199.695,-0.13928,0.31154,-0.04704
65199.7049,-0.1857,0.26878,-0.03238
65199.715,-0.16493,0.24679,-0.01283
65199.7249,-0.06964,0.19487,0.00794
65199.736,0.05742,0.10324,0.02505
65199.7469,0.20036,0.01649,0.06292
65199.757,0.26267,0,0.08552
65199.767,0.24862,-0.00672,0.07453
65199.777,0.19853,0.00794,0.01649
65199.787,0.13195,0.07147,-0.06231
65199.797,0.07819,0.15516,-0.11301
65199.807,0.01283,0.15394,-0.18082
65199.817,-0.00489,0.05986,-0.22541
65199.827,0.02688,-0.07636,-0.25168
65199.837,0.06414,-0.15577,-0.25229
65199.847,0.05681,-0.19303,-0.21747
65199.857,0.02993,-0.23152,-0.15882
65199.868,0.00916,-0.27184,-0.03971
65199.878,0.02382,-0.27794,0.0391
65199.889,0.04093,-0.27428,0.0843
65199.9,0.0391,-0.2474,0.08063
65199.9109,0.00977,-0.1912,0.05009
65199.921,-0.03787,-0.14783,0.03238
65199.931,-0.14355,-0.12339,0.01161
65199.941,-0.23152,-0.10385,0.00122
65199.951,-0.31398,-0.07819,0.00916
65199.961,-0.36285,-0.08308,0.02932
65199.971,-0.39034,-0.10934,0.04032
65199.982,-0.40134,-0.13806,0.03848
65199.992,-0.40806,-0.18021,0.0391
65200.0019,-0.40317,-0.21014,0.011
65200.012,-0.37018,-0.30849,-0.00611
65200.022,-0.28344,-0.38851,-0.02932
65200.032,-0.13561,-0.43616,-0.08063
65200.042,-0.00428,-0.43188,-0.10812
65200.052,0.15944,-0.36224,-0.12462
65200.0619,0.26512,-0.32009,-0.14233
65200.072,0.39034,-0.24068,-0.16677
65200.082,0.47037,-0.1124,-0.17776
65200.092,0.49663,0.09346,-0.17593
65200.102,0.45143,0.27489,-0.15638
65200.112,0.32742,0.42455,-0.17043
65200.122,0.19426,0.44104,-0.24129
65200.132,0.07697,0.39218,-0.33231
65200.142,-0.00244,0.31704,-0.40989
65200.152,-0.06414,0.15211,-0.45571
65200.162,-0.10629,-0.05742,-0.44471
65200.172,-0.11729,-0.21625,-0.37446
65200.182,-0.08247,-0.22846,-0.30604
65200.1919,-0.02932,-0.17471,-0.19975
65200.202,-0.00794,-0.09407,-0.09896
65200.212,-0.05681,0.01038,0.01222
65200.222,-0.10324,0.06842,0.08369
65200.232,-0.12462,0.12034,0.14966
65200.2419,-0.1295,0.11118,0.16677
65200.2519,-0.10446,0.07025,0.16799
65200.263,-0.08369,0.01588,0.15088
65200.2728,-0.06842,-0.01161,0.13561
65200.283,-0.06536,-0.00672,0.13439
65200.293,-0.06048,0.00305,0.17349
65200.303,-0.05925,-0.02443,0.22113
65200.313,-0.05009,-0.06597,0.28711
65200.323,-0.05131,-0.10751,0.34392
65200.333,-0.0617,-0.14966,0.3708
65200.3429,-0.09224,-0.14355,0.35675
65200.353,-0.15882,-0.07697,0.30788
65200.363,-0.22724,0.00916,0.24984
65200.373,-0.26512,0.14172,0.19792
65200.383,-0.24068,0.21869,0.1631
65200.3928,-0.14539,0.21075,0.1405
65200.4029,0.00244,0.1967,0.12523
65200.413,0.19181,0.15211,0.13011
65200.423,0.31643,0.07697,0.135
65200.434,0.3824,-0.011,0.15088
65200.444,0.36652,-0.03848,0.16554
65200.454,0.28405,-0.01283,0.16799
65200.464,0.17165,0.02871,0.14966
65200.474,0.07819,0.1179,0.11484
65200.484,0.05681,0.1857,0.08613
65200.494,0.10996,0.24557,0.06903
65200.504,0.20708,0.281,0.07269
65200.514,0.3317,0.30665,0.07453
65200.524,0.39462,0.33659,0.07269
65200.534,0.41905,0.36041,0.06231
65200.544,0.37629,0.36835,0.05437
65200.5539,0.2981,0.42028,0.03238
65200.564,0.22785,0.4948,0.04093
65200.5739,0.12401,0.54367,0.05009
65200.5839,0.00672,0.50641,0.04276
65200.594,-0.16982,0.39156,0.0055
65200.604,-0.3824,0.17959,-0.03787
65200.6139,-0.56994,-0.09957,-0.07941
65200.624,-0.63286,-0.36041,-0.11301
65200.6339,-0.52107,-0.51862,-0.15149
65200.644,-0.27306,-0.51435,-0.15699
65200.654,0.02321,-0.35369,-0.13073
65200.664,0.18937,-0.17471,-0.11851
65200.6739,0.23763,0.08369,-0.10201
65200.6839,0.15699,0.2303,-0.06964
65200.6939,-0.02871,0.18754,-0.0171
65200.704,-0.17226,0.06292,0.00367
65200.7139,-0.31765,-0.12889,0.01772
65200.7239,-0.3317,-0.24862,0.04765
65200.7339,-0.21625,-0.25901,0.10568
65200.7439,-0.05681,-0.19059,0.14905
65200.754,0.1295,-0.08613,0.17959
65200.764,0.20953,0.02749,0.16799
65200.774,0.15455,0.13683,0.13439
65200.7838,0.02138,0.17471,0.11545
65200.794,-0.16005,0.18937,0.08858
65200.8039,-0.26878,0.16188,0.03054
65200.814,-0.30543,0.05131,-0.01466
65200.8249,-0.25717,-0.07453,-0.04459
65200.835,-0.18448,-0.21075,-0.09774
65200.845,-0.13011,-0.24557,-0.1179
65200.855,-0.09591,-0.17532,-0.06781
