AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z,Accuracy
94.0743,65187.6241,-0.13561,2.06228,1.38972,3
94.0872,65187.6341,-0.09163,2.08061,1.42515,3
94.0946,65187.6441,-0.04215,2.05801,1.4392,3
94.1066,65187.6542,0.01772,2.01708,1.43187,3
94.1167,65187.6642,0.02199,2.01402,1.42881,3
94.1275,65187.6741,-0.00367,2.01769,1.44653,3
94.135,65187.6841,-0.06292,1.94499,1.4447,3
94.149,65187.6952,-0.12401,1.87169,1.39216,3
94.1656,65187.7051,-0.20831,1.87963,1.37872,3
94.1773,65187.7151,-0.26145,1.85092,1.33718,3
94.1794,65187.7251,-0.26023,1.76174,1.30725,3
94.1874,65187.7351,-0.22907,1.58703,1.29809,3
94.1946,65187.7451,-0.14844,1.48807,1.26266,3
94.2066,65187.7552,-0.07269,1.46547,1.21501,3
94.2146,65187.7651,-0.0617,1.52228,1.21135,3
94.2287,65187.7751,-0.09224,1.62063,1.21745,3
94.2428,65187.7851,-0.11179,1.64506,1.1808,3
94.2506,65187.7951,-0.11484,1.58458,1.10933,3
94.2603,65187.8052,-0.09407,1.54732,1.06718,3
94.2667,65187.8152,-0.06597,1.50395,1.01587,3
94.2749,65187.8251,-0.0452,1.46485,0.97494,3
94.2904,65187.8351,-0.03604,1.43859,0.93829,3
94.2948,65187.8451,-0.02016,1.46974,0.91141,3
94.3067,65187.8551,-0.01344,1.55771,0.9053,3
94.317,65187.8652,-0.00916,1.66033,0.91447,3
94.3357,65187.8752,-0.03971,1.75074,0.93035,3
94.3431,65187.8851,-0.0733,1.79411,0.93462,3
94.3534,65187.8962,-0.14111,1.78312,0.92546,3
94.3575,65187.9062,-0.17959,1.73058,0.92057,3
94.3694,65187.9161,-0.22602,1.6133,0.9444,3
94.3757,65187.9261,-0.23702,1.48013,0.99693,3
94.3877,65187.9361,-0.18815,1.26632,1.04641,3
94.3957,65187.9461,-0.08674,1.05252,1.07329,3
94.4078,65187.9562,0.03054,0.8827,1.08551,3
94.417,65187.9662,0.11301,0.83383,1.07696,3
94.4304,65187.9761,0.13317,0.83811,1.01709,3
94.4442,65187.9861,0.10385,0.87842,0.96089,3
94.4565,65187.9961,0.0562,0.97494,0.90042,3
94.46,65188.0061,0.03482,1.04641,0.86071,3
94.4699,65188.0162,0.02443,1.02564,0.80023,3
94.4805,65188.0262,0.04276,1.0061,0.74648,3
94.4929,65188.0361,0.06536,0.99021,0.68783,3
94.5014,65188.0461,0.07269,0.96517,0.66462,3
94.5178,65188.0561,0.05742,0.88087,0.66645,3
94.5246,65188.0661,0.04398,0.76847,0.6744,3
94.5316,65188.0762,0.0391,0.57177,0.69455,3
94.5401,65188.0871,0.03299,0.46548,0.70738,3
94.5526,65188.0971,0.01588,0.43371,0.71288,3
94.5587,65188.1072,0.01466,0.47953,0.70127,3
94.5727,65188.1172,0.0281,0.57788,0.6524,3
94.5774,65188.1271,0.05498,0.65424,0.58704,3
94.5894,65188.1371,0.10201,0.65729,0.49602,3
94.5983,65188.1471,0.1295,0.62797,0.42944,3
94.6103,65188.1571,0.15882,0.55528,0.36957,3
94.6163,65188.1672,0.16432,0.46976,0.36346,3
94.6299,65188.1772,0.15577,0.39889,0.38485,3
94.6399,65188.1871,0.14111,0.40928,0.43127,3
94.6498,65188.1971,0.13256,0.44776,0.48564,3
94.6588,65188.2071,0.10934,0.49969,0.50091,3
94.668,65188.2171,0.07269,0.58399,0.45082,3
94.6783,65188.2272,-0.00061,0.64263,0.36408,3
94.6939,65188.2372,-0.08186,0.63713,0.26939,3
94.7035,65188.2481,-0.16188,0.57116,0.20525,3
94.7107,65188.2582,-0.21258,0.47403,0.14905,3
94.7181,65188.2682,-0.23213,0.39462,0.13073,3
94.7369,65188.2781,-0.23518,0.34453,0.11729,3
94.7395,65188.2881,-0.17715,0.25473,0.12889,3
94.7551,65188.2981,-0.11851,0.13378,0.1631,3
94.7581,65188.3081,-0.08735,0.04337,0.21625,3
94.7733,65188.3182,-0.12156,-0.02382,0.23579,3
94.7838,65188.3282,-0.16921,-0.02688,0.21136,3
94.7944,65188.3381,-0.22297,0.04581,0.14844,3
94.8097,65188.3481,-0.25717,0.11179,0.08186,3
94.8134,65188.3581,-0.23274,0.19853,0.00061,3
94.8252,65188.3681,-0.16616,0.26756,-0.05498,3
94.8305,65188.3782,-0.0562,0.31337,-0.05925,3
94.842,65188.3882,0.04154,0.29383,-0.0171,3
94.8508,65188.3981,0.11179,0.21197,0.06109,3
94.8594,65188.4081,0.12278,0.12828,0.13622,3
94.872,65188.4181,0.08919,-0.00367,0.21258,3
94.8783,65188.4281,0.00367,-0.17654,0.24557,3
94.8992,65188.4381,-0.12217,-0.18815,0.22785,3
94.9003,65188.4491,-0.22052,-0.10751,0.18815,3
94.9101,65188.4591,-0.28466,0.07208,0.11606,3
94.9183,65188.4691,-0.29749,0.2364,0.04704,3
94.9295,65188.4792,-0.28772,0.29871,-0.00489,3
94.9385,65188.4891,-0.28039,0.2645,0.00794,3
94.9495,65188.4991,-0.27917,0.20403,0.06048,3
94.9585,65188.5091,-0.26634,0.16127,0.11484,3
94.9736,65188.5191,-0.22724,0.06842,0.17043,3
94.9782,65188.5291,-0.18021,-0.05803,0.17287,3
94.9915,65188.5391,-0.13744,-0.12767,0.16005,3
94.9979,65188.5491,-0.07819,-0.05864,0.15027,3
95.013,65188.559,-0.02199,0.13683,0.15944,3
95.0212,65188.5691,0.00794,0.2981,0.17226,3
95.0304,65188.5791,0.02566,0.40806,0.16738,3
95.043,65188.5891,0.04887,0.45143,0.15882,3
95.0553,65188.5991,0.07819,0.4496,0.15577,3
95.0705,65188.6091,0.10751,0.42516,0.15333,3
95.072,65188.6201,0.12339,0.36469,0.12889,3
95.0797,65188.6301,0.11912,0.33598,0.10751,3
95.0971,65188.6401,0.11973,0.35369,0.09835,3
95.1003,65188.6501,0.11912,0.37446,0.09407,3
95.1136,65188.6601,0.10446,0.35858,0.10568,3
95.1195,65188.6701,0.08735,0.35003,0.12095,3
95.1323,65188.6801,0.06048,0.38668,0.14111,3
95.1395,65188.6901,0.04215,0.40867,0.17226,3
95.1535,65188.7001,0.02321,0.39156,0.20953,3
95.1594,65188.7101,0.03299,0.35797,0.19242,3
95.1719,65188.7201,0.0391,0.34086,0.146,3
95.18,65188.7301,0.06475,0.37751,0.09041,3
95.2004,65188.7401,0.08674,0.40928,0.03604,3
95.2044,65188.7501,0.10507,0.44838,0.0171,3
95.2213,65188.7601,0.09224,0.51129,0.03238,3
95.2249,65188.7701,0.03421,0.59682,0.06231,3
95.2316,65188.7801,-0.05192,0.65179,0.1014,3
95.2427,65188.7901,-0.12095,0.63163,0.14966,3
95.2525,65188.8001,-0.17471,0.49724,0.18998,3
95.2596,65188.8101,-0.2303,0.3262,0.21014,3
95.2742,65188.8201,-0.26756,0.12401,0.21991,3
95.2797,65188.8301,-0.2529,0.04581,0.18754,3
95.2981,65188.8401,-0.17287,0.00977,0.13378,3
95.3173,65188.8501,-0.09224,-0.02688,0.09407,3
95.3225,65188.8601,0.01466,-0.04215,0.06475,3
95.3254,65188.8711,0.10873,0.01344,0.03543,3
95.3386,65188.8811,0.14233,0.18204,0.03787,3
95.3415,65188.8911,0.13561,0.35003,0.06353,3
95.3578,65188.9021,0.10873,0.4496,0.1179,3
95.3652,65188.9131,0.10201,0.43616,0.18937,3
95.3783,65188.9231,0.09346,0.30238,0.2645,3
95.3829,65188.9331,0.09285,0.1405,0.3262,3
95.3943,65188.9431,0.09346,0.04581,0.35247,3
95.4023,65188.9531,0.07514,0.01038,0.32437,3
95.4151,65188.9631,0.03421,0.02566,0.26145,3
95.4249,65188.9731,0.00122,0.09713,0.19181,3
95.4349,65188.9831,-0.01222,0.19364,0.11423,3
95.4426,65188.9931,0.00305,0.25351,0.0507,3
95.4562,65189.0031,0.03726,0.26512,0.01283,3
95.4641,65189.0141,0.07208,0.23274,0.01772,3
95.4766,65189.0241,0.08552,0.14966,0.05742,3
95.4899,65189.0341,0.08125,0.06292,0.09041,3
95.5008,65189.0441,0.04398,-0.00061,0.12767,3
95.5059,65189.0541,0.00855,-0.01649,0.15211,3
95.521,65189.0641,0.01466,0.04826,0.17349,3
95.524,65189.0741,0.08002,0.21014,0.1857,3
95.5405,65189.0841,0.15882,0.42333,0.18387,3
95.548,65189.0941,0.19303,0.49297,0.15638,3
95.5563,65189.1041,0.19853,0.45448,0.12889,3
95.5673,65189.1141,0.16799,0.36285,0.11729,3
95.5766,65189.1241,0.07514,0.21319,0.12462,3
95.584,65189.1341,-0.00916,0.09835,0.15211,3
95.5959,65189.1441,-0.05498,0.00733,0.20159,3
95.6036,65189.1541,-0.02199,-0.06048,0.22541,3
95.6282,65189.1641,0.09407,-0.0898,0.24068,3
95.6383,65189.1741,0.20647,-0.04215,0.26206,3
95.6392,65189.1841,0.27061,0.08125,0.2584,3
95.6473,65189.1941,0.26512,0.17349,0.21991,3
95.6616,65189.2041,0.20342,0.21441,0.16432,3
95.6644,65189.2141,0.15088,0.19975,0.10018,3
95.6762,65189.2241,0.10873,0.09041,0.02566,3
95.6916,65189.2342,0.07636,-0.02321,-0.01527,3
95.6995,65189.2451,0.03726,-0.17532,-0.04154,3
95.7078,65189.2551,-0.00428,-0.24923,-0.05864,3
95.7169,65189.2651,-0.03115,-0.26328,-0.07636,3
95.7283,65189.2751,-0.03604,-0.22113,-0.09285,3
95.7373,65189.2861,-0.0226,-0.18143,-0.09957,3
95.7465,65189.2961,-0.01588,-0.16188,-0.09346,3
95.7577,65189.3061,0.01772,-0.09957,-0.08735,3
95.7666,65189.3161,0.06903,-0.03971,-0.09468,3
95.779,65189.3261,0.11729,-0.03726,-0.11912,3
95.7883,65189.3371,0.1686,-0.10629,-0.14844,3
95.8077,65189.3471,0.15577,-0.26389,-0.20464,3
95.8175,65189.3571,0.12156,-0.32009,-0.23274,3
95.8191,65189.3671,0.05681,-0.29993,-0.24496,3
95.8328,65189.3771,0.01038,-0.27122,-0.24435,3
95.839,65189.3871,-0.00367,-0.19853,-0.20586,3
95.8552,65189.3971,0.02993,-0.10018,-0.15882,3
95.8687,65189.4071,0.09224,-0.03299,-0.08308,3
95.8751,65189.4171,0.11362,-0.0055,-0.00305,3
95.8894,65189.4271,0.14539,-0.00061,0.07453,3
95.8908,65189.4371,0.16738,-0.04276,0.12767,3
95.9063,65189.4471,0.1686,-0.17043,0.15944,3
95.9077,65189.4571,0.13195,-0.22907,0.17532,3
95.9197,65189.4681,0.02016,-0.27855,0.15699,3
95.931,65189.4781,-0.13744,-0.31643,0.12217,3
95.9416,65189.4881,-0.29444,-0.28894,0.05437,3
95.9472,65189.4981,-0.36346,-0.22602,-0.02321,3
95.9588,65189.5081,-0.36224,-0.21441,-0.10385,3
95.9673,65189.5181,-0.30116,-0.25595,-0.14355,3
95.9794,65189.5281,-0.20036,-0.31093,-0.17532,3
95.9895,65189.5381,-0.11729,-0.36041,-0.19853,3
95.9988,65189.5481,-0.03482,-0.3824,-0.21869,3
96.0072,65189.5581,0.01222,-0.36469,-0.21808,3
96.021,65189.5681,0.05681,-0.33048,-0.20831,3
96.0281,65189.5781,0.05498,-0.281,-0.20831,3
96.0402,65189.5881,0.03726,-0.20403,-0.20281,3
96.0504,65189.5981,0.03115,-0.1179,-0.19242,3
96.0706,65189.6081,0.03787,-0.00611,-0.15638,3
96.0846,65189.6181,0.05803,0.04032,-0.11301,3
96.0861,65189.6291,0.09713,0.02993,-0.07697,3
96.1015,65189.6401,0.13195,0.02932,-0.06781,3
96.1057,65189.6501,0.14294,-0.02016,-0.08247,3
96.1229,65189.6601,0.11179,-0.13806,-0.10263,3
96.125,65189.6701,0.07147,-0.29505,-0.13134,3
96.1316,65189.6801,0.03054,-0.35003,-0.14111,3
96.1459,65189.6901,-0.04337,-0.39889,-0.12339,3
96.1538,65189.7001,-0.09285,-0.4105,-0.07941,3
96.1742,65189.7101,-0.07514,-0.31398,-0.01955,3
96.1758,65189.7211,-0.01405,-0.1741,0.00428,3
96.1856,65189.7311,0.05376,-0.0507,-0.00367,3
96.1914,65189.7411,0.09163,0.03543,-0.01955,3
96.2033,65189.7511,0.10507,0.12156,-0.05437,3
96.2102,65189.7611,0.11423,0.16554,-0.06903,3
96.2232,65189.7711,0.10385,0.12706,-0.0843,3
96.2307,65189.7811,0.08002,0.05009,-0.07514,3
96.2428,65189.7911,0.04704,-0.0055,-0.04643,3
96.2508,65189.8011,0.02688,-0.04826,0.0055,3
96.2685,65189.8111,0.02566,-0.13683,0.07819,3
96.2765,65189.8221,0.03971,-0.20586,0.11912,3
96.2857,65189.8321,0.07391,-0.20708,0.09102,3
96.2992,65189.8421,0.09346,-0.17715,0.04093,3
96.3235,65189.8521,0.07636,-0.07819,-0.03665,3
96.3337,65189.8631,0.02627,0.03115,-0.09407,3
96.3348,65189.8731,-0.01222,0.08552,-0.13195,3
96.3361,65189.8831,-0.00244,0.07391,-0.12217,3
96.3477,65189.8931,0.04826,0.02321,-0.0617,3
96.3555,65189.9041,0.08735,-0.08186,0.01283,3
96.3704,65189.9141,0.10934,-0.13195,0.05253,3
96.3749,65189.9241,0.10751,-0.09957,0.05498,3
96.3869,65189.9341,0.08491,-0.00794,0.03604,3
96.3936,65189.9441,0.03665,0.0788,0.00611,3
96.4094,65189.9541,-0.02382,0.13928,-0.02505,3
96.4149,65189.9641,-0.04154,0.14233,-0.05681,3
96.4264,65189.9741,-0.02627,0.11668,-0.09468,3
96.4336,65189.9842,0.03543,0.08002,-0.11118,3
96.4487,65189.9941,0.10507,0.02871,-0.09285,3
96.4534,65190.004,0.18143,0.00794,-0.07453,3
96.467,65190.0141,0.25412,0.00977,-0.04765,3
96.4735,65190.0241,0.28039,0.0452,-0.011,3
96.4856,65190.0341,0.25229,0.10201,0.01772,3
96.4937,65190.0441,0.21808,0.15577,0.05192,3
96.5057,65190.0541,0.17532,0.27672,0.07697,3
96.5136,65190.0641,0.15027,0.31032,0.08125,3
96.5315,65190.0741,0.12828,0.24374,0.08063,3
96.5372,65190.0841,0.12767,0.13806,0.08125,3
96.5493,65190.0941,0.11851,0.11179,0.11423,3
96.5545,65190.1051,0.09713,0.135,0.16432,3
96.5668,65190.1151,0.09407,0.08369,0.21747,3
96.5747,65190.1251,0.12339,0.02077,0.2474,3
96.6032,65190.1351,0.14539,-0.03604,0.26206,3
96.6277,65190.1451,0.09163,-0.10018,0.26389,3
96.6287,65190.1551,-0.05925,-0.10568,0.23702,3
96.6301,65190.1651,-0.22969,-0.08125,0.16921,3
96.6308,65190.1751,-0.42333,-0.07086,0.04581,3
96.6373,65190.1851,-0.56505,-0.09041,-0.04276,3
96.6526,65190.1951,-0.59682,-0.06414,-0.09102,3
96.6548,65190.2051,-0.49541,0.03238,-0.06903,3
96.6694,65190.2151,-0.33842,0.09468,0.00122,3
96.6746,65190.2251,-0.18326,0.06597,0.09346,3
96.6912,65190.2351,0.00122,-0.00916,0.2364,3
96.6948,65190.2451,0.13744,-0.0562,0.33537,3
96.7076,65190.2551,0.24007,-0.05498,0.40195,3
96.7144,65190.2651,0.26695,-0.00977,0.42516,3
96.7267,65190.2751,0.23152,0.08002,0.41539,3
96.7401,65190.2851,0.15944,0.16005,0.37629,3
96.7494,65190.2951,0.0562,0.16982,0.30849,3
96.7552,65190.3051,-0.02993,0.15211,0.24129,3
96.7669,65190.3151,-0.10812,0.09285,0.18082,3
96.7766,65190.3251,-0.14111,-0.03238,0.14722,3
96.7892,65190.3351,-0.13011,-0.20403,0.12095,3
96.7996,65190.3451,-0.09713,-0.27611,0.09591,3
96.8194,65190.3561,-0.05376,-0.29077,0.06048,3
96.821,65190.3659,-0.03726,-0.27978,0.03176,3
96.8299,65190.3771,-0.04093,-0.23335,0.011,3
96.841,65190.3871,-0.05253,-0.18021,0.01038,3
96.8511,65190.3971,-0.05864,-0.14905,-0.00367,3
96.8589,65190.4071,-0.05803,-0.13134,-0.0281,3
96.9033,65190.4171,-0.0507,-0.08247,-0.06109,3
96.9139,65190.4271,-0.02993,0.01344,-0.0843,3
96.9148,65190.4371,0.02627,0.18815,-0.1124,3
96.9169,65190.447,0.04581,0.3036,-0.12095,3
96.9194,65190.4571,0.06231,0.34941,-0.13867,3
96.9228,65190.4671,0.06536,0.30055,-0.14233,3
96.9455,65190.4771,0.07697,0.21197,-0.13073,3
96.9464,65190.4871,0.09224,0.08735,-0.09163,3
96.9503,65190.4972,0.11118,-0.06048,-0.01649,3
96.9583,65190.5071,0.12217,-0.18082,0.05253,3
96.9683,65190.517,0.10568,-0.28344,0.11545,3
96.9759,65190.5271,0.0898,-0.2981,0.146,3
96.9874,65190.5371,0.05803,-0.20281,0.14905,3
96.999,65190.5471,0.02443,-0.13806,0.12217,3
97.0104,65190.5571,-0.00244,-0.05192,0.06292,3
97.0159,65190.5671,0.00244,0.0788,0.01772,3
97.0275,65190.577,0.03848,0.21136,-0.01161,3
97.0389,65190.5871,0.07697,0.22113,-0.00305,3
97.0475,65190.5971,0.12401,0.13622,0.03971,3
97.0566,65190.6071,0.1405,0.02016,0.07025,3
97.0695,65190.6171,0.12584,-0.15149,0.09713,3
97.0757,65190.6269,0.09041,-0.24923,0.09835,3
97.0888,65190.6381,0.04765,-0.33537,0.04581,3
97.097,65190.6481,0.00367,-0.33598,-0.00244,3
97.1097,65190.6581,-0.04948,-0.24862,-0.05742,3
97.1169,65190.6681,-0.09896,-0.16982,-0.10873,3
97.1296,65190.678,-0.12278,-0.08858,-0.14233,3
97.1404,65190.688,-0.09224,-0.05864,-0.15149,3
97.1493,65190.6981,0.01405,-0.09468,-0.15211,3
97.159,65190.7081,0.13378,-0.17898,-0.10324,3
97.1733,65190.7181,0.26084,-0.29932,-0.01405,3
97.1797,65190.728,0.33598,-0.39218,0.06048,3
97.1924,65190.7381,0.34086,-0.43188,0.08369,3
97.1975,65190.7481,0.31154,-0.44593,0.07208,3
97.2098,65190.7581,0.25962,-0.44043,0.04948,3
97.2176,65190.7681,0.22785,-0.37996,0.00489,3
97.2319,65190.7781,0.20525,-0.26939,-0.0562,3
97.238,65190.7881,0.14294,-0.18876,-0.1069,3
97.2493,65190.7981,0.02199,-0.14294,-0.16371,3
97.2603,65190.8081,-0.11973,-0.11301,-0.21197,3
97.2693,65190.8181,-0.27184,-0.11973,-0.25229,3
97.2792,65190.8281,-0.35613,-0.18387,-0.26756,3
97.2902,65190.8381,-0.3769,-0.32681,-0.26878,3
97.2969,65190.8481,-0.32132,-0.43188,-0.27428,3
97.3085,65190.8581,-0.24679,-0.52168,-0.27611,3
97.3175,65190.8681,-0.19975,-0.53084,-0.26267,3
97.3285,65190.878,-0.14966,-0.44043,-0.25779,3
97.337,65190.8881,-0.11057,-0.28833,-0.2584,3
97.3485,65190.8981,-0.08858,-0.07147,-0.22419,3
97.3569,65190.908,-0.07453,0.15149,-0.18876,3
97.3708,65190.918,-0.05253,0.31093,-0.18692,3
97.3769,65190.928,-0.01894,0.39034,-0.19731,3
97.3946,65190.9381,0.02382,0.37996,-0.21136,3
97.4027,65190.9481,0.05131,0.27122,-0.24007,3
97.4178,65190.9581,0.02505,0.02688,-0.26328,3
97.4197,65190.9691,-0.05376,-0.18754,-0.23396,3
97.4311,65190.9791,-0.14111,-0.33598,-0.15211,3
97.4428,65190.9901,-0.18204,-0.40317,-0.07269,3
97.454,65191.0001,-0.16249,-0.38668,-0.01527,3
97.4606,65191.0111,-0.10568,-0.29749,0.01894,3
97.4728,65191.0211,-0.03848,-0.15394,0.01649,3
97.4807,65191.0311,-0.01955,-0.00061,-0.00305,3
97.4927,65191.041,-0.05131,0.19792,-0.0562,3
97.5006,65191.051,-0.13073,0.30482,-0.12889,3
97.5152,65191.061,-0.20586,0.38973,-0.21258,3
97.5217,65191.0711,-0.24007,0.41966,-0.27489,3
97.5344,65191.0811,-0.23396,0.42638,-0.28772,3
97.5414,65191.0911,-0.20586,0.39401,-0.25534,3
97.5582,65191.101,-0.16677,0.29505,-0.18448,3
97.5742,65191.111,-0.1295,0.18998,-0.10934,3
97.5762,65191.121,-0.10873,0.02505,-0.02199,3
97.5883,65191.132,-0.0562,-0.18631,0.10568,3
97.5968,65191.1431,0.01527,-0.2419,0.2138,3
97.6047,65191.153,0.05131,-0.23335,0.23152,3
97.615,65191.163,0.0672,-0.19426,0.22419,3
97.6227,65191.173,0.03848,-0.15455,0.20708,3
97.6391,65191.1831,-0.04765,-0.11973,0.17349,3
97.6427,65191.1931,-0.10751,-0.06781,0.1405,3
97.6568,65191.2031,-0.14294,0.0507,0.11973,3
97.6638,65191.2141,-0.14233,0.21075,0.11668,3
97.6759,65191.2241,-0.07208,0.23885,0.15088,3
97.6863,65191.2341,0.00061,0.21258,0.15821,3
97.6956,65191.244,0.09957,0.1069,0.14355,3
97.7056,65191.254,0.14478,-0.01527,0.10568,3
97.719,65191.264,0.17837,-0.05681,0.06048,3
97.7239,65191.2741,0.1912,-0.05376,0.0055,3
97.7356,65191.2841,0.1741,-0.06781,-0.05742,3
97.7474,65191.2941,0.14172,-0.07391,-0.09896,3
97.7595,65191.304,0.10751,-0.06048,-0.12034,3
97.7658,65191.314,0.07819,-0.05803,-0.10934,3
97.7787,65191.324,0.06842,-0.02932,-0.09529,3
97.786,65191.335,0.09407,0.08125,-0.08247,3
97.8056,65191.345,0.17287,0.19548,-0.09163,3
97.8132,65191.3551,0.24862,0.25962,-0.10385,3
97.8215,65191.3651,0.27489,0.26939,-0.11057,3
97.8263,65191.3751,0.21808,0.23152,-0.09835,3
97.837,65191.3851,0.06964,0.15699,-0.07697,3
97.8452,65191.395,-0.07147,0.09652,-0.05131,3
97.8577,65191.405,-0.15577,0.08186,-0.04948,3
97.8653,65191.415,-0.16127,0.10873,-0.0672,3
97.8786,65191.4251,-0.12339,0.20281,-0.09713,3
97.8886,65191.4351,-0.1124,0.30543,-0.12034,3
97.8974,65191.4451,-0.15882,0.35247,-0.14905,3
97.9076,65191.455,-0.23946,0.29688,-0.14783,3
97.9188,65191.465,-0.32254,0.16921,-0.0898,3
97.9261,65191.475,-0.35308,0.0281,-0.02932,3
97.9363,65191.4851,-0.31215,-0.13928,0.02443,3
97.9439,65191.4951,-0.22174,-0.18021,0.05559,3
97.9555,65191.505,-0.08002,-0.1014,0.07269,3
97.9639,65191.515,0.00733,0.00367,0.06536,3
97.9758,65191.525,0.05009,0.10385,0.02993,3
97.9846,65191.535,0.05498,0.19364,0.02321,3
97.9954,65191.5451,0.02932,0.33842,0.04215,3
98.0038,65191.555,0.00672,0.43921,0.09713,3
98.0153,65191.5649,-0.01344,0.45693,0.17043,3
98.0238,65191.5749,-0.02932,0.39156,0.20831,3
98.0398,65191.585,-0.04643,0.28466,0.23274,3
98.0484,65191.595,-0.04276,0.22174,0.23213,3
98.0589,65191.605,-0.03543,0.1576,0.21197,3
98.0662,65191.615,-0.04032,0.05681,0.18937,3
98.0787,65191.625,-0.10385,-0.11668,0.16249,3
98.0868,65191.636,-0.2022,-0.29322,0.12828,3
98.1002,65191.646,-0.28955,-0.35858,0.09529,3
98.1092,65191.656,-0.30604,-0.26328,0.05864,3
98.1297,65191.667,-0.25045,-0.1741,0.01588,3
98.1372,65191.677,-0.1631,-0.10324,0.00672,3
98.1556,65191.688,-0.08308,0.03238,0.02382,3
98.157,65191.698,-0.0562,0.12462,0.05437,3
98.1607,65191.708,-0.05253,0.16066,0.05803,3
98.1705,65191.7179,-0.06842,0.1631,0.06353,3
98.1795,65191.7279,-0.08125,0.19059,0.08186,3
98.1876,65191.738,-0.0672,0.20892,0.07025,3
98.2053,65191.748,-0.0391,0.21197,0.03604,3
98.2262,65191.759,0.00916,0.1857,0.01038,3
98.2273,65191.769,0.02749,0.13928,-0.00916,3
98.2292,65191.779,0.04032,0.10446,-0.0055,3
98.2409,65191.789,0.0562,0.03848,-0.00061,3
98.2487,65191.799,0.09041,-0.04337,0.01772,3
98.2608,65191.809,0.14478,-0.07941,0.0617,3
98.2685,65191.819,0.18448,-0.02688,0.12645,3
98.2807,65191.829,0.21075,0.03299,0.17226,3
98.2887,65191.839,0.21014,0.07636,0.19181,3
98.3029,65191.849,0.18387,0.10446,0.18815,3
98.3099,65191.859,0.15211,0.10324,0.1405,3
98.324,65191.87,0.08552,0.03238,0.07086,3
98.3312,65191.88,0.02505,-0.03482,0,3
98.3449,65191.89,-0.00305,-0.12156,-0.07391,3
98.3509,65191.9,0.011,-0.19792,-0.12217,3
98.3665,65191.91,0.06536,-0.25229,-0.14966,3
98.3769,65191.92,0.146,-0.23274,-0.17104,3
98.384,65191.93,0.18387,-0.11484,-0.17715,3
98.3945,65191.94,0.17715,-0.00733,-0.16493,3
98.4127,65191.951,0.10568,0.01894,-0.13928,3
98.4164,65191.961,0.03115,0.00489,-0.1124,3
98.428,65191.972,-0.0391,-0.11057,-0.0898,3
98.434,65191.982,-0.0562,-0.20586,-0.09285,3
98.4455,65191.992,-0.02627,-0.25473,-0.08186,3
98.4525,65192.002,0.04765,-0.2865,-0.05253,3
98.4662,65192.012,0.12034,-0.31276,0.00916,3
98.4767,65192.022,0.14172,-0.31093,0.06658,3
98.4848,65192.032,0.12767,-0.3036,0.10079,3
98.4947,65192.042,0.05742,-0.28405,0.11301,3
98.5055,65192.052,-0.06658,-0.25595,0.09285,3
98.5128,65192.062,-0.19059,-0.21502,0.04948,3
98.5335,65192.072,-0.27245,-0.20342,-0.00061,3
98.5474,65192.082,-0.30665,-0.26878,-0.04276,3
98.5488,65192.092,-0.29322,-0.3934,-0.08674,3
98.5529,65192.102,-0.22724,-0.45754,-0.11118,3
98.5737,65192.112,-0.09529,-0.46242,-0.15333,3
98.5755,65192.1221,-0.00672,-0.47464,-0.19181,3
98.5847,65192.132,0.03726,-0.49602,-0.22541,3
98.5918,65192.142,0.03299,-0.41539,-0.23274,3
98.6042,65192.152,-0.0171,-0.23091,-0.22297,3
98.6117,65192.162,-0.04765,-0.07758,-0.20281,3
98.6241,65192.172,-0.07208,0.05742,-0.17349,3
98.632,65192.182,-0.08063,0.10996,-0.13378,3
98.6466,65192.192,-0.07025,0.08002,-0.08552,3
98.6611,65192.202,-0.04826,-0.011,-0.08674,3
98.6759,65192.212,-0.00244,-0.09957,-0.1179,3
98.6774,65192.222,0.04093,-0.17165,-0.16493,3
98.6922,65192.232,0.0507,-0.22419,-0.18876,3
98.6955,65192.242,0.03726,-0.17898,-0.18815,3
98.7103,65192.252,0.01222,-0.10507,-0.16799,3
98.7128,65192.262,-0.02321,-0.0562,-0.15272,3
98.7269,65192.272,-0.08491,-0.01038,-0.11118,3
98.7325,65192.282,-0.1686,-0.00733,-0.06536,3
98.746,65192.292,-0.23457,-0.08247,0.00733,3
98.7529,65192.302,-0.2248,-0.12828,0.0391,3
98.7716,65192.312,-0.11545,-0.16249,0.03482,3
98.7731,65192.322,0.0171,-0.18815,-0.00977,3
98.7833,65192.332,0.13928,-0.17898,-0.0898,3
98.7924,65192.342,0.1576,-0.10324,-0.14844,3
98.807,65192.352,0.10629,0.06231,-0.18387,3
98.8149,65192.362,0.02077,0.18692,-0.19487,3
98.8348,65192.373,-0.03726,0.27855,-0.1857,3
98.8385,65192.3829,-0.0281,0.27306,-0.1631,3
98.8468,65192.393,0.00367,0.22602,-0.12401,3
98.8581,65192.4028,0.02566,0.16616,-0.08919,3
98.8712,65192.4129,0.05253,0.04826,-0.05559,3
98.8738,65192.423,0.07514,-0.0507,-0.03054,3
98.9016,65192.433,0.08002,-0.15882,-0.0226,3
98.9065,65192.443,0.03848,-0.20953,-0.02138,3
98.9075,65192.453,-0.01161,-0.18265,-0.02505,3
98.9168,65192.464,-0.05925,-0.11973,-0.04032,3
98.9289,65192.474,-0.10629,-0.05376,-0.07208,3
