SensorTimestamp(s),acc_x,acc_y,acc_z
65207.298,1.61609,7.94636,5.97114
65207.3179,1.58017,7.68539,5.58328
65207.338,1.075,7.09641,5.81312
65207.358,0.77572,6.85221,5.85861
65207.3779,0.59855,6.83305,5.29837
65207.3979,1.02951,7.03177,5.68144
65207.418,1.92015,7.54892,6.79714
65207.4379,2.06859,7.82904,7.30471
65207.4579,1.97522,7.91284,6.84981
65207.4789,1.58496,7.45076,5.55455
65207.4999,0.87628,6.92643,4.43885
65207.52,0.07661,6.32309,4.33829
65207.54,-0.17238,6.4021,4.78601
65207.5599,0.29688,7.13712,4.86741
65207.58,0.96726,7.7213,4.84586
65207.6,0.88585,8.01818,5.48272
65207.6199,0.57461,7.93199,6.21295
65207.64,0.13647,7.56807,5.92804
65207.66,0.23463,7.89847,5.97593
65207.6799,0.59616,8.4228,6.02142
65207.6999,0.74939,8.67419,5.67186
65207.7209,0.826,8.71968,5.43244
65207.741,0.95768,8.77475,6.01184
65207.7609,0.81882,8.588,7.07726
65207.7809,0.61052,8.52815,6.7301
65207.801,0.95768,8.8346,5.85622
65207.821,0.96247,9.25838,5.69341
65207.8409,0.92895,9.39245,5.71017
65207.8619,0.64643,9.15064,5.31034
65207.882,0.41899,8.70532,5.2026
65207.902,0.49321,8.44196,6.88333
65207.923,0.72065,7.96072,8.86333
65207.944,0.17238,7.46991,7.90565
65207.9639,-0.51475,7.13472,6.17704
65207.9839,-0.50757,6.94797,5.58328
65208.004,-0.34716,6.92403,6.12916
65208.0239,-0.67516,6.42604,6.39491
65208.0439,-0.52433,6.50505,5.87298
65208.064,-0.16041,6.82826,5.57131
65208.084,-0.22984,6.99346,5.43963
65208.1039,-0.17957,7.03895,5.74369
65208.124,0.05746,7.21134,6.20817
65208.144,0.06943,7.21134,6.8139
65208.1639,0.42856,7.58962,6.49068
65208.184,0.52194,7.69496,5.72214
65208.204,0.03831,7.31189,4.82432
65208.2239,-0.54588,7.03656,4.53701
65208.244,-0.16999,7.32626,4.92008
65208.264,0.52672,7.99903,5.72693
65208.2839,0.44772,8.19775,5.67905
65208.304,-0.08619,8.12831,5.4923
65208.324,-0.4956,7.94875,5.26485
65208.3439,-0.23224,8.18099,5.39414
65208.3649,0.54827,8.61434,6.40449
65208.3849,1.04148,8.96389,7.36696
65208.405,0.58897,9.00699,6.61757
65208.4248,0.32322,9.1243,5.26964
65208.4449,0.96247,9.45231,4.82432
65208.465,1.51074,9.41161,6.02381
65208.486,2.03268,8.98065,7.78834
65208.506,1.86987,8.02536,8.07085
65208.5259,1.59933,7.27837,7.5561
65208.546,1.13006,6.76841,6.95755
65208.566,0.90022,6.70137,6.50026
65208.5859,1.12288,6.94797,6.39731
65208.606,1.10373,6.92643,6.77559
65208.626,1.13964,7.20655,6.5242
65208.6459,1.13246,7.28077,5.89692
65208.666,0.97683,7.36217,5.77242
65208.686,0.51954,6.96473,5.95677
65208.7059,0.55785,6.88333,5.72693
65208.7259,0.94092,7.06768,5.20739
65208.746,1.27611,7.26161,5.03022
65208.7659,1.16837,7.12993,4.98473
65208.786,0.75896,6.82108,4.56095
65208.8069,0.64643,6.92643,3.87621
65208.827,0.82121,7.2664,4.14197
65208.847,1.1564,7.88889,5.21457
65208.868,1.02232,8.14268,6.20577
65208.8879,0.60573,8.17141,6.3997
65208.908,0.44532,8.32224,5.49709
65208.928,0.29928,8.70532,4.80756
65208.949,0.56503,8.837,5.06852
65208.9689,1.08936,9.09797,6.0286
65208.989,1.02232,8.9184,6.59363
65209.009,0.93374,9.03572,6.91445
65209.0289,0.88825,9.22486,5.72932
65209.049,1.10373,9.64384,4.27365
65209.069,1.05584,9.80426,3.79242
65209.0889,0.68474,9.40682,5.48751
65209.1089,0.59376,8.88009,8.26239
65209.129,1.06063,8.73644,9.83299
65209.1489,1.16598,8.74362,8.23127
65209.1689,0.79248,8.13071,5.72454
65209.189,0.33998,7.85777,4.87459
65209.209,-0.08859,7.34541,5.58328
65209.2289,-0.62968,6.72531,6.04775
65209.2499,-0.84755,6.55293,5.68144
65209.27,-0.90261,6.5242,5.34146
65209.29,-0.22984,6.90967,5.4899
65209.3099,0.09577,7.11078,5.10923
65209.3309,0.00718,7.11078,4.77164
65209.351,0.09098,7.13951,5.27682
65209.371,-0.10056,6.99346,6.49786
65209.3909,-0.07901,7.1036,6.20338
65209.411,-0.17957,7.38851,4.67588
65209.431,-0.10534,7.58483,4.49152
65209.4509,-0.02394,7.95114,5.10204
65209.4709,0.12689,7.75721,5.51863
65209.491,0.17957,7.90805,5.64313
65209.511,0.43814,8.26718,6.02142
65209.5309,0.45969,8.3414,6.00466
65209.551,0.3711,8.5904,5.60722
65209.571,0.68953,8.7125,4.72376
65209.5909,0.40941,8.71489,5.284
65209.611,0.16759,8.68138,6.56969
65209.631,-0.13408,8.30309,7.2281
65209.6509,0.26336,8.52815,6.6894
65209.6719,0.84515,9.51456,5.88255
65209.692,0.80206,9.63666,5.51863
65209.712,0.28012,9.30626,5.6982
65209.7319,0.89783,8.86094,7.08205
65209.752,0.84276,7.71891,8.79869
65209.772,1.00556,7.68539,8.03015
65209.793,0.89783,7.5992,6.40688
65209.8129,0.73263,7.24485,5.79157
65209.8329,0.39744,7.06768,5.77481
65209.853,0.38068,7.04374,5.57849
65209.8729,0.65362,7.17782,5.4492
65209.8929,0.8691,7.41484,5.50427
65209.913,1.21386,7.46512,5.49469
65209.933,1.24259,7.41724,6.46195
65209.954,0.48363,7.31668,5.6982
65209.9739,-0.00479,7.12993,4.36224
65209.994,-0.14126,7.05332,4.2114
65210.014,0.4142,7.32865,3.9648
65210.0339,0.7039,8.02776,4.11084
65210.054,0.63686,7.84101,5.32949
65210.074,0.50278,7.91523,5.43963
65210.095,0.03352,7.73088,5.03979
65210.1149,0.1245,8.12592,4.81713
65210.1349,0.11492,8.44435,4.65193
65210.155,0.30406,8.82742,4.83629
65210.1749,0.27054,8.81784,4.75249
65210.1949,0.33758,8.73405,5.16669
65210.215,0.21548,8.93756,4.92008
65210.235,0.30646,8.79869,5.41808
65210.2549,0.64643,8.75081,5.55215
65210.275,0.75178,9.39485,4.80756
65210.295,0.91459,9.42837,4.5418
65210.3149,0.28252,9.14585,5.37977
65210.335,-0.05746,8.86333,6.26084
65210.355,0.11732,9.15543,5.07331
65210.3749,0.77572,10.09395,4.77164
65210.395,0.59137,9.71806,5.05895
65210.415,0.93374,10.11071,3.90494
65210.4349,0.72544,9.31344,2.90656
65210.4559,0.48602,8.36055,6.40688
65210.476,0.20351,7.94636,7.71891
65210.496,-0.01676,7.82425,6.23211
65210.5159,-0.27773,7.74524,4.50828
65210.5359,-0.75178,7.36935,4.99191
65210.5559,-0.8667,7.03656,7.51779
65210.5759,-1.26414,6.92403,7.0605
65210.5959,-0.91698,7.12754,4.64715
65210.616,-0.17478,7.57047,4.46279
65210.636,0.42377,7.97987,5.24809
65210.6559,0.33998,7.88889,6.71095
65210.6759,-0.13168,7.4723,6.38534
65210.696,-0.22027,7.47709,5.45399
65210.7159,0.01676,7.81467,4.77643
65210.736,0.11732,7.93438,4.707
65210.756,-0.04788,7.79313,4.69264
65210.777,-0.05507,7.8027,4.24013
65210.7969,0.26576,8.10198,4.54898
65210.817,0.17238,8.22648,4.84347
65210.837,0.09816,8.2576,5.17866
65210.8569,-0.01437,8.21929,5.31752
65210.877,-0.6608,8.08761,5.54976
65210.897,-0.92416,8.01579,4.53701
65210.9169,-0.63686,8.42998,4.40773
65210.937,-0.50996,8.3821,4.42927
65210.957,-0.36392,8.81784,3.9624
65210.9769,-0.01676,8.94953,4.56335
65210.9969,-0.34477,8.84179,5.55934
65211.0169,-0.21787,9.02853,6.22971
65211.0369,0.2083,9.64384,6.27281
65211.0569,0.43814,9.93833,6.24647
65211.077,0.57461,9.94312,5.79397
65211.097,0.29928,9.67018,5.27921
65211.1169,-0.28491,9.26556,4.79319
65211.137,-0.60334,8.78433,3.9648
65211.157,-0.52672,7.99424,4.76446
65211.178,0.01437,7.5968,6.86178
65211.1979,0.85234,7.75243,7.56328
65211.218,1.00796,8.00861,6.49307
65211.238,0.58658,8.16902,5.14753
65211.2579,0.06704,7.52498,4.51068
65211.278,-0.4142,7.40766,3.82833
65211.298,-0.4142,7.28077,3.79481
65211.3179,0.09098,7.65905,4.74531
65211.338,1.17316,8.27915,6.53378
65211.358,1.8986,8.54251,6.96952
65211.3779,1.62566,8.49223,6.19859
65211.3979,1.0319,7.93199,4.75249
65211.418,0.54588,7.49385,4.14676
65211.4379,-0.0431,7.05571,4.02944
65211.4579,0.16041,7.50822,3.90015
65211.478,0.49799,7.79073,4.20182
65211.499,0.52912,8.26,4.4197
65211.52,0.36392,8.23605,4.58729
65211.54,0.11013,8.09958,5.05177
65211.5599,0.00718,8.56885,5.38217
65211.58,0.18675,8.75081,5.37498
65211.6,0.32082,9.086,5.25767
65211.6199,0.50757,9.18416,5.25288
65211.64,0.09816,8.9184,5.03261
65211.6599,0.41659,9.02375,5.45639
65211.6799,0.84276,9.27753,5.72214
65211.7,1.18513,9.73004,5.12359
65211.72,1.44131,10.31901,4.81474
65211.7399,0.89304,10.38365,4.75967
65211.76,-0.16999,9.6223,4.42448
65211.78,-0.66559,8.9615,4.69264
65211.7999,-0.31843,8.60237,6.81869
65211.8199,0.14126,8.31746,8.05649
65211.84,-0.15562,8.34379,6.49547
65211.8599,-0.73263,7.91284,5.77721
65211.8799,-1.1971,7.53934,6.01423
65211.9,-1.13725,7.38372,6.67264
65211.92,-0.81403,7.3071,6.51702
65211.9399,-0.29449,7.513,5.78918
65211.96,0.1652,7.71172,5.85861
65211.98,0.28252,7.6375,6.00226
65211.9999,0.0431,7.27598,5.91368
65212.0209,-0.08619,7.04374,6.03099
65212.041,-0.2873,6.68701,5.14514
65212.062,-0.34237,6.92643,4.26886
65212.082,-0.13408,7.41245,4.63757
65212.1019,0.07183,7.79313,4.95839
65212.1219,0.22745,7.93917,5.26485
65212.142,0.25139,7.77876,5.68862
65212.1619,0.03831,7.85538,5.6575
65212.183,-0.07661,8.03494,5.1619
65212.2029,-0.07183,8.37971,4.59687
65212.223,0.20111,8.80348,4.58968
65212.243,0.23703,8.87531,5.20499
65212.2629,-0.11971,8.73165,5.27682
65212.283,-0.5363,8.50899,5.66229
65212.304,-0.65601,8.28154,6.03818
65212.3239,-0.41899,8.60237,6.0717
65212.3439,0.29928,9.29669,5.76763
65212.364,0.49799,9.79707,5.87777
65212.384,0.77333,9.99579,5.44202
65212.4039,1.04148,10.04368,4.45082
65212.424,0.8691,9.49062,4.58968
65212.444,0.10295,7.87932,6.65588
65212.4639,-0.03112,7.19936,7.81467
65212.4839,-0.16281,7.04135,7.71891
65212.504,0.0407,7.05332,7.24725
65212.524,0.47884,7.5154,5.97593
65212.545,0.27773,7.44118,4.7908
65212.5649,-0.06943,6.98149,4.51307
65212.585,-0.35674,6.76123,4.81953
65212.6049,0.12689,7.16106,5.49469
65212.6248,0.59137,7.59201,6.02381
65212.6449,0.65122,7.67821,6.13155
65212.6649,0.77333,7.73806,5.81073
65212.6849,0.49081,7.44118,5.49709
65212.7059,0.19872,7.33823,5.1212
65212.7258,0.00718,7.18739,4.70221
65212.7459,0.39744,7.48188,4.19464
65212.7659,0.93374,7.98227,4.24013
65212.7859,1.01514,8.37492,5.0374
65212.8069,0.91459,8.31506,5.06134
65212.8289,0.33758,8.30788,4.89854
65212.8488,0.17238,8.27436,4.75488
65212.8689,0.56982,8.74602,4.63039
65212.8889,0.88346,9.30147,4.79798
65212.9088,0.90022,9.34457,4.98473
65212.9289,0.74699,9.35893,5.62398
65212.9489,0.64883,9.04529,6.46434
65212.9689,0.43096,9.03332,6.62476
65212.9889,0.38068,9.44752,5.33668
65213.0089,0.09577,9.65821,4.81713
65213.0289,0.10534,9.83778,5.15472
65213.0489,-0.22984,9.77074,5.49948
65213.0689,-0.45729,9.56962,5.54258
65213.0889,-0.11732,9.35654,6.61278
65213.1099,0.59855,9.08121,8.45153
65213.1309,0.9505,8.57364,7.86495
65213.1509,0.19872,7.9272,5.60722
65213.1709,-0.4525,7.40048,4.0893
65213.1909,-0.43335,7.12275,4.19943
65213.2107,0.08619,7.1419,5.23373
65213.2309,0.4549,7.31189,5.47793
65213.2509,0.67995,7.63032,4.7501
65213.2709,0.60094,7.5154,4.78601
65213.2909,0.42617,7.16345,5.4085
65213.3109,0.14365,7.05332,5.69341
65213.3309,0.18675,7.25683,5.46596
65213.3509,0.34477,7.70694,5.03501
65213.3709,0.20351,7.57765,4.35505
65213.3919,-0.19393,7.25443,3.90734
65213.4119,-0.43096,7.09402,4.27604
65213.4319,-0.19872,7.44836,4.71418
65213.4519,0.22505,7.90326,5.04698
65213.4719,0.21548,8.08522,5.01585
65213.4919,0.23463,8.30549,4.58729
65213.5129,0.3711,8.6718,4.97276
65213.5339,0.44293,8.73644,5.64792
65213.5549,0.27533,8.75799,5.67186
65213.5749,0.05507,8.60715,5.60961
65213.5949,-0.13886,8.61913,5.58328
65213.6148,-0.18675,8.95431,5.284
65213.6349,0.38786,9.58878,5.77242
65213.6548,1.16119,10.23761,5.17148
65213.6759,1.63763,10.38365,4.76686
65213.6959,2.09971,10.35971,5.13556
65213.7158,1.69749,9.24162,6.95755
65213.7358,1.34075,7.95114,8.56645
65213.7559,0.90501,7.45076,8.41083
65213.7758,0.69432,7.39808,6.31351
65213.7959,1.08936,7.80031,4.93684
65213.8159,1.52271,7.99424,5.10923
65213.8358,1.1564,7.66145,4.70221
65213.8568,0.54109,7.25922,4.28562
65213.8769,0.50278,7.28077,4.68066
65213.8969,0.81642,7.49864,5.76284
65213.9179,1.06542,7.8051,6.38773
65213.9389,0.99838,7.99903,5.80833
65213.9589,0.61052,7.76679,5.16908
65213.9799,0.23224,7.2257,4.65912
65213.9998,0.15323,7.08444,3.98156
65214.0199,0.52912,7.42203,3.91691
65214.0409,0.97205,7.83622,4.50349
65214.0609,1.06542,8.11156,4.64715
65214.0808,0.57221,7.89608,4.55856
65214.1009,0.79009,8.1738,4.96318
65214.1209,1.29047,8.81545,4.7477
65214.1408,1.46046,9.16022,4.54659
65214.1609,1.10133,8.88009,5.47315
65214.1809,0.79966,8.52336,6.19141
65214.2008,1.27132,8.85855,6.05494
65214.2209,1.72622,9.51935,5.09486
65214.2418,1.65679,9.76595,5.03261
65214.2639,1.16358,9.61272,4.41491
65214.2838,0.18196,9.29908,4.60166
65214.3039,-0.09098,9.07881,4.78362
65214.3239,0.48842,9.65582,3.98874
65214.3438,1.11809,9.77313,3.68946
65214.3639,1.00317,9.31105,5.78918
65214.3839,0.44772,8.17859,7.90565
65214.4049,-0.27533,7.6399,7.87453
65214.4248,-0.97683,7.03177,6.33266
65214.4447,-1.23301,6.72292,5.60243
65214.4649,-0.82121,6.96952,5.75806
65214.4859,-0.22745,7.50343,5.98072
65214.5059,-0.249,7.24246,6.44759
65214.5258,-0.2466,7.06529,6.63194
65214.5467,-0.11492,7.30471,6.12676
65214.5678,-0.08619,7.15627,6.36858
65214.5878,0.07661,7.65666,6.15549
65214.6079,-0.07901,7.37175,6.81869
65214.6278,0.45969,7.4723,7.03895
65214.6478,0.76136,7.53934,6.29914
65214.6679,0.06464,7.18739,6.08127
65214.6878,-0.55067,7.03177,5.41329
65214.7078,0.18914,7.65426,4.60166
65214.7278,1.18034,8.57603,4.80516
65214.7478,0.61292,8.37971,5.81073
65214.7678,-0.10295,7.762,6.26802
65214.7888,0.04788,7.76679,5.71735
65214.8098,0.45011,8.66222,4.77643
65214.8299,0.64643,8.80348,4.76686
65214.8499,0.249,8.39647,5.14514
65214.8698,-0.27773,8.11395,5.284
65214.8899,-0.01197,8.26,5.4085
65214.9109,0.88346,9.29429,5.25048
65214.9309,0.96007,9.70609,4.97276
65214.9508,0.23942,9.3733,4.97755
65214.9709,-0.05507,9.26077,5.15711
65214.9909,0.38068,9.11712,6.25605
65215.0108,1.15401,9.06924,7.77397
65215.0308,1.74537,8.69574,7.98706
65215.0509,1.85072,8.34858,6.86418
65215.0709,1.80762,8.04691,5.3678
65215.0908,1.97043,8.03494,4.93684
65215.1109,1.58975,7.65187,5.19542
65215.1309,0.96726,7.23049,5.10444
65215.1508,0.44053,6.88333,5.08768
65215.1709,0.54348,7.11317,4.72615
65215.1909,0.76614,7.54413,5.09247
65215.2119,0.97444,7.93678,5.32231
65215.2318,1.21147,8.18338,5.22415
65215.2519,1.25935,8.10437,5.49948
65215.2719,0.86431,7.77158,5.75087
65215.2918,0.27773,7.38372,4.73573
65215.3119,0.48842,7.38611,3.59609
65215.3319,0.77812,7.85538,3.57215
65215.3518,0.92177,8.23366,4.35505
65215.3719,1.06781,8.2576,4.99909
65215.3919,1.18992,8.60955,4.86502
65215.4118,0.79248,8.20972,4.53462
65215.4318,0.13886,7.85298,4.5418
65215.4519,0.3304,8.07085,4.90093
65215.4719,0.76614,8.40844,5.03022
65215.4918,1.02711,8.7125,5.20739
65215.5119,0.77572,8.49223,4.96079
65215.5319,0.9912,8.46111,5.2433
65215.5518,1.22583,8.60237,6.01663
65215.5718,0.83079,8.77475,5.18345
65215.5918,0.55545,8.88728,3.85945
65215.6118,0.68953,9.43316,4.44364
65215.6319,0.92177,9.84256,5.49709
65215.6519,0.60094,9.70131,5.19302
65215.6718,1.10852,9.78031,5.00628
65215.6919,1.27132,9.90002,6.27999
65215.7118,1.14922,9.41879,7.79552
65215.7318,0.94571,8.93995,7.93199
65215.7519,0.09337,8.03973,8.12831
65215.7729,-0.69192,7.17063,7.1012
65215.7929,-0.39983,7.18979,5.9855
65215.8128,0.24421,7.43878,5.53539
65215.8329,0.826,7.82665,5.11401
65215.8529,0.88346,7.81467,4.9943
65215.8728,0.51236,7.63032,5.63595
65215.8927,0.01915,7.21852,6.27041
65215.9129,0.2873,7.44597,5.87058
65215.9339,0.79966,7.8027,5.84903
65215.9539,0.77093,7.99185,5.9041
65215.9738,0.51954,7.83862,5.38935
65215.9939,-0.00239,7.30232,4.71418
65216.0139,-0.01915,7.15866,4.31196
65216.0338,0.5363,7.46991,4.65672
65216.0559,1.18034,8.05409,4.97515
65216.0758,1.26174,8.16662,4.68785
65216.0957,1.05345,8.12592,4.9536
65216.1159,0.43335,8.05649,4.84108
65216.1358,-0.06704,7.66623,4.47955
65216.1558,0.0814,8.09001,4.57293
65216.1768,0.50039,8.37252,4.85784
65216.1969,0.7853,8.45153,5.0374
65216.2169,0.85473,8.82742,5.32231
65216.2368,0.50996,8.47547,5.96874
65216.2569,0.19872,8.5066,4.97276
65216.2769,-0.26576,8.25281,4.65912
65216.2968,-0.46926,8.00142,4.54898
65216.3169,0.1652,8.77954,3.78044
65216.3379,0.75178,8.93756,4.81713
65216.3579,0.56982,8.64546,6.3997
65216.3778,1.0726,9.30387,5.55215
65216.3979,0.63446,9.07402,4.89854
65216.4179,0.8691,9.05487,4.93924
65216.4378,1.06542,9.19373,4.42209
65216.4579,0.57461,8.65743,4.55617
65216.4779,1.6496,8.69813,6.0693
65216.4979,1.25935,7.99903,7.95833
65216.5178,1.00556,7.80749,7.20894
65216.5379,0.67756,7.44597,5.30795
65216.5579,0.7422,7.63032,4.32872
65216.5778,1.3623,7.81707,5.22175
65216.5979,1.49398,7.74524,6.95516
65216.6179,0.77812,7.44836,6.72292
65216.6378,1.09654,7.45554,5.59285
65216.6579,1.3216,7.58483,5.19781
65216.6779,1.28569,7.73327,5.91847
65216.6978,1.13964,7.41724,6.46913
65216.7179,0.74699,7.32626,6.39012
65216.7379,1.05824,7.29274,6.28957
65216.7578,1.48441,7.70694,6.17943
65216.7779,1.79565,8.00142,4.92248
65216.7979,1.80762,8.0924,5.34865
65216.8178,1.4461,7.9296,6.65588
65216.8379,0.86431,7.37893,7.3071
65216.8579,0.87149,7.38372,6.99825
65216.8778,1.46286,7.54892,6.29436
65216.8979,1.4868,7.50582,6.51702
65216.9179,1.51792,7.24725,6.59603
65216.9378,1.98,7.45315,6.17465
65216.9579,2.31759,7.5561,6.88812
65216.9779,3.02627,7.77158,7.04614
65216.9978,3.60327,7.97748,6.16028
65217.0178,3.99832,7.99903,5.22175
65217.0377,3.82115,7.64947,5.41568
65217.0579,3.39019,7.29274,5.99748
65217.0778,3.21062,7.41005,5.86819
65217.0988,2.67432,7.32386,5.20021
65217.1189,2.22421,7.08205,5.1212
65217.1389,2.51631,7.36217,5.1212
65217.1588,2.66714,7.74045,5.48512
65217.1789,2.77967,7.76918,6.09085
65217.1989,2.33674,7.8458,6.09324
65217.2188,1.76692,7.47949,6.13394
65217.2389,1.36709,7.16585,6.8977
65217.2589,1.41737,7.26161,7.29274
65217.2799,1.91776,7.76918,6.83066
65217.3009,2.00634,7.78355,6.35182
65217.3219,1.90339,7.66145,6.25365
65217.3419,1.82917,7.50582,6.32309
65217.3618,1.86748,7.54652,6.57448
65217.3819,1.83875,7.53216,6.55532
65217.4019,2.07338,7.58004,6.3997
65217.4218,2.13323,7.67102,6.14352
65217.4419,2.05662,7.62074,6.30393
65217.4619,1.88663,7.60638,6.46195
65217.4818,1.4868,7.43639,6.37336
65217.5019,1.2809,7.44118,5.73411
65217.5219,1.41258,7.58722,5.72214
65217.5417,1.35272,7.75003,6.03578
65217.5618,1.38624,7.82904,6.15549
65217.5819,1.2785,7.99424,5.97353
65217.6018,1.18513,8.22408,5.77481
65217.6228,0.87149,7.96072,5.55694
65217.6428,0.50757,7.64708,5.77003
65217.6629,0.14605,7.42921,6.26323
65217.6829,0.33279,7.81467,5.5737
65217.7028,0.69432,8.16902,5.0805
65217.7228,0.83079,8.39886,4.97755
65217.7429,0.81882,8.45632,5.6982
65217.7628,1.01514,8.53294,5.44202
65217.7829,0.88825,8.51378,5.17626
65217.8029,0.49321,8.23605,5.03261
65217.8239,-0.13168,7.83143,5.37498
65217.8438,-0.1245,7.81946,5.75566
65217.8639,0.35674,8.34858,6.18422
65217.8839,0.69911,8.49942,5.8227
65217.9038,0.62249,8.47547,5.19542
65217.9239,0.09098,8.0517,5.03979
65217.9449,-0.17957,7.93438,5.25048
65217.9649,-0.17478,7.90565,5.18584
65217.9849,-0.10056,8.22169,5.70538
65218.0048,-0.10056,8.14268,5.75087
65218.0249,-0.0814,8.34619,5.44441
65218.0449,-0.56264,7.91284,5.00149
65218.0648,-0.97444,7.86735,4.9153
65218.0849,-0.46687,8.24084,5.03261
65218.1049,0.35434,8.71968,5.50188
65218.1248,0.75178,8.88967,5.36541
65218.1449,0.47884,8.57124,5.27682
65218.1649,-0.08619,8.1762,4.98952
65218.1848,-0.3304,7.90565,5.0781
65218.2049,-0.4118,7.90326,4.84826
65218.2249,-0.35674,7.81946,5.16908
65218.2448,-0.25139,7.84101,5.10204
65218.2649,-0.07901,7.95114,5.1188
65218.2849,0.13647,8.26239,5.40371
65218.3048,-0.18914,8.10677,5.46836
65218.3249,0.11971,8.25521,5.71975
65218.3459,0.85952,8.42041,6.36139
65218.3659,0.83558,8.27197,6.88094
65218.3859,0.45969,7.81467,6.60081
65218.4058,0.42377,7.90805,5.7389
65218.4259,0.75417,8.17141,5.67186
65218.4459,1.18992,8.28154,5.9855
65218.4658,1.075,8.09958,6.26084
65218.4859,0.60573,7.64229,6.28957
65218.5059,0.35195,7.55131,5.62637
65218.5258,0.23463,7.64947,5.09486
65218.5459,0.5363,7.99424,4.94403
65218.5659,0.66319,7.85777,4.85065
65218.5858,0.94092,7.99903,5.31992
65218.6059,1.0726,7.99663,5.68144
65218.6259,0.97683,7.82186,6.11958
65218.6458,1.10612,7.83622,5.86579
65218.6659,1.34315,7.92481,5.85143
65218.6859,1.55623,8.011,6.10282
65218.7058,1.67594,8.10437,6.16268
65218.7268,1.56581,8.02536,5.66708
65218.7469,1.58257,8.2169,5.69581
65218.7669,1.56102,8.08761,5.39414
65218.7868,1.34554,7.98466,6.11
65218.8069,1.47722,7.9679,6.54814
65218.8269,1.70228,8.20014,6.26323
65218.8479,1.94409,8.37492,5.94241
65218.8679,2.07338,8.55448,5.64553
65218.8878,1.79326,8.14268,5.83706
65218.9088,2.36308,8.78433,6.32788
65218.9289,2.50673,8.61434,6.15549
65218.9489,2.4373,8.55927,5.72932
65218.9688,1.7741,7.95593,5.46117
65218.9889,1.41018,7.76918,5.33189
65219.0089,1.07978,7.45076,5.02782
65219.0288,1.075,7.44357,5.24091
65219.0489,1.10133,7.61356,5.56412
65219.0689,1.19471,7.82665,5.88495
65219.0888,1.33357,7.9272,5.85622
65219.1099,1.15161,7.84101,5.62159
65219.1298,1.17795,7.94875,5.31992
65219.1499,1.18513,8.06846,5.11641
65219.1699,1.25217,8.28633,4.89135
65219.1898,1.05345,8.33182,4.73573
65219.2099,1.06542,8.26718,4.59687
65219.2299,0.77093,8.23366,4.54419
65219.2498,0.21787,8.04212,4.82671
65219.2699,0.06943,7.97748,4.55377
65219.2899,0.16281,8.28394,4.15155
65219.3098,0.7853,8.77954,4.44843
65219.3299,1.05584,9.13388,5.60722
65219.3499,0.8667,8.87291,5.77003
65219.3698,0.73741,8.82263,5.28879
65219.3899,0.58419,8.91122,4.71179
65219.4099,0.26576,8.90164,4.15394
65219.4298,-0.18196,8.65504,3.9648
65219.4499,-0.43814,8.43956,3.95522
65219.4699,-0.61531,8.4659,4.06057
65219.4898,-0.59616,8.62152,4.72855
65219.5099,-0.63925,8.72686,5.09965
65219.5299,-0.98162,8.68377,4.82432
65219.5498,-1.43173,8.4252,4.57532
65219.5698,-1.84832,8.1331,4.35745
65219.5899,-1.86508,7.98706,4.79319
65219.6099,-1.14203,8.43717,4.89614
65219.6298,-0.60094,9.165,4.12042
65219.6499,-0.35434,9.50977,3.79481
65219.6699,-0.4142,9.21768,4.45082
65219.6898,-0.85473,8.77236,5.46836
65219.7099,-1.08936,8.50181,6.37336
65219.7299,-1.09415,8.45632,6.30633
65219.7498,-1.05105,8.43238,5.41808
65219.7699,-0.93613,8.36534,5.23612
65219.7899,-1.18274,8.11395,5.34386
65219.8098,-1.12288,8.14747,5.14275
65219.8298,-0.95289,8.4635,4.98712
65219.8509,-0.1652,9.11951,4.70939
65219.8719,0.51475,9.58878,4.77643
65219.8919,0.71826,9.37809,5.48033
65219.9118,0.4956,8.99741,5.87537
65219.9329,0.4118,8.69813,6.05015
65219.9528,0.50996,8.72208,5.66468
65219.9738,0.77093,8.79151,4.63517
65219.9939,0.45011,8.48266,4.39336
65220.0139,0.01915,8.03015,4.52025
