SensorTimestamp(s),mag_x,mag_y,mag_z
65213.8512,-9.9,-30.84,-1.92
65213.8712,-9.66,-31.08,-2.16
65213.8912,-9.36,-31.2,-2.28
65213.9122,-9.6,-31.44,-2.46
65213.9332,-9.36,-32.04,-2.28
65213.9532,-9.3,-31.68,-1.98
65213.9742,-9.36,-31.8,-1.86
65213.9942,-8.94,-31.68,-1.68
65214.0142,-8.7,-31.5,-1.98
65214.0352,-8.4,-31.62,-1.86
65214.0552,-8.28,-31.74,-2.1
65214.0752,-8.4,-31.8,-2.28
65214.0952,-8.64,-31.74,-2.22
65214.1152,-8.76,-31.92,-2.28
65214.1352,-8.58,-31.86,-2.4
65214.1552,-8.88,-31.56,-2.4
65214.1752,-9,-31.44,-2.4
65214.1952,-9.3,-31.44,-2.82
65214.2152,-9.54,-31.44,-2.58
65214.2362,-9.54,-31.56,-2.22
65214.2582,-9.48,-31.68,-2.28
65214.2782,-9.72,-31.74,-2.16
65214.2982,-9.78,-31.74,-2.22
65214.3182,-9.66,-31.8,-2.22
65214.3382,-9.42,-31.98,-1.86
65214.3582,-9.3,-32.34,-2.1
65214.3782,-8.88,-32.58,-2.1
65214.3992,-8.58,-32.64,-2.58
65214.4192,-8.64,-32.7,-2.76
65214.4391,-8.46,-32.34,-2.58
65214.4592,-8.46,-32.34,-2.46
65214.4802,-8.88,-32.46,-2.28
65214.5002,-8.64,-32.34,-2.52
65214.5202,-8.88,-32.22,-2.28
65214.541,-9.42,-32.34,-2.46
65214.5621,-9.36,-32.1,-2.28
65214.5821,-9.78,-32.22,-2.22
65214.6022,-9.3,-32.52,-2.76
65214.6222,-8.76,-32.58,-2.64
65214.6421,-8.76,-32.7,-2.88
65214.6622,-8.76,-32.7,-3
65214.6822,-8.88,-32.58,-2.82
65214.7022,-9.42,-32.52,-3
65214.7221,-9.42,-32.64,-2.64
65214.7422,-9,-32.46,-2.82
65214.7622,-9.12,-32.28,-2.52
65214.7832,-8.82,-32.16,-2.46
65214.8042,-8.76,-32.22,-2.7
65214.8242,-8.52,-32.28,-1.92
65214.8442,-8.58,-32.28,-1.8
65214.8642,-8.64,-32.22,-1.86
65214.8842,-8.46,-32.34,-1.86
65214.9052,-8.7,-32.88,-2.34
65214.9252,-8.58,-33.12,-2.22
65214.9452,-8.82,-33.06,-1.98
65214.9652,-8.4,-33,-1.92
65214.9852,-8.82,-32.76,-1.68
65215.0052,-8.82,-32.88,-1.98
65215.0252,-8.88,-33.06,-2.1
65215.0452,-9.42,-33.06,-2.1
65215.0652,-9.42,-32.94,-2.28
65215.0852,-9.54,-32.64,-2.28
65215.1052,-9.12,-32.46,-2.04
65215.1252,-9.3,-32.34,-1.8
65215.1452,-9.12,-32.58,-1.44
65215.1652,-8.82,-32.88,-0.9
65215.1852,-8.88,-33.24,-1.2
65215.2062,-8.46,-33.3,-1.5
65215.2262,-8.52,-33.24,-1.38
65215.2462,-8.76,-33.06,-1.38
65215.2662,-8.58,-32.64,-1.38
65215.2862,-8.52,-32.58,-1.38
65215.3062,-8.4,-32.34,-1.5
65215.3262,-8.28,-32.34,-2.22
65215.3462,-8.4,-32.22,-1.56
65215.3662,-8.76,-32.4,-1.26
65215.3862,-8.7,-32.7,-1.2
65215.4062,-8.52,-32.88,-0.36
65215.4262,-8.28,-33.3,-0.9
65215.4462,-8.16,-33.3,-0.96
65215.4662,-7.98,-33,-0.84
65215.4862,-8.16,-32.82,-1.26
65215.5062,-8.46,-32.64,-1.14
65215.5262,-8.22,-32.58,-0.78
65215.5461,-8.46,-32.64,-1.02
65215.5661,-8.82,-32.88,-1.2
65215.5862,-9.06,-33,-1.26
65215.6062,-9,-32.82,-1.86
65215.6262,-8.76,-33.12,-1.62
65215.6462,-8.4,-33,-1.26
65215.6662,-8.28,-32.64,-1.08
65215.6862,-8.4,-32.82,-0.84
65215.7062,-8.58,-32.52,-0.84
65215.7262,-8.82,-32.46,-0.96
65215.7462,-8.58,-32.76,-1.2
65215.7672,-8.1,-32.82,-1.26
65215.7872,-8.1,-32.82,-1.62
65215.8072,-7.86,-32.88,-1.68
65215.8272,-7.86,-32.76,-1.32
65215.8472,-8.46,-32.94,-1.44
65215.8672,-8.46,-33.06,-1.32
65215.887,-8.7,-33,-1.08
65215.9072,-8.82,-33.06,-1.32
65215.9282,-8.94,-32.7,-0.84
65215.9482,-8.82,-32.7,-0.9
65215.9682,-9,-32.46,-0.96
65215.9882,-9,-32.4,-0.84
65216.0082,-8.88,-32.34,-1.38
65216.0282,-8.82,-32.22,-0.96
65216.0502,-8.7,-32.4,-1.2
65216.0702,-8.7,-32.4,-1.38
65216.09,-8.52,-32.52,-1.08
65216.1102,-9,-32.4,-1.08
65216.1302,-9.18,-32.4,-0.96
65216.1502,-9.18,-32.46,-1.08
65216.1712,-9.18,-32.52,-1.02
65216.1912,-9.18,-32.58,-1.14
65216.2112,-9.12,-32.94,-0.9
65216.2312,-9,-33,-0.48
65216.2512,-9.24,-32.88,-0.6
65216.2712,-8.76,-32.88,-0.48
65216.2912,-8.34,-33,-0.96
65216.3112,-8.34,-32.64,-1.02
65216.3322,-8.28,-32.94,-0.6
65216.3522,-8.58,-32.64,-0.42
65216.3722,-9.12,-32.16,0.06
65216.3922,-9,-32.34,0.24
65216.4122,-9.18,-32.4,0.18
65216.4322,-9.12,-32.46,0.3
65216.4522,-9,-32.28,0.84
65216.4722,-9.12,-32.28,0.54
65216.4922,-9.12,-32.22,0.6
65216.5122,-8.94,-32.46,0.48
65216.5322,-9.06,-32.52,0.36
65216.5522,-9.18,-32.28,0.48
65216.5722,-9.18,-32.52,0.42
65216.5922,-9.12,-32.52,0.06
65216.6122,-8.64,-32.52,0.06
65216.6321,-8.4,-32.58,-0.12
65216.6522,-7.98,-32.46,0
65216.6722,-7.8,-32.16,0.42
65216.6922,-7.68,-32.22,0.3
65216.7122,-7.68,-32.1,0.54
65216.7322,-7.92,-32.04,0
65216.7522,-8.22,-32.16,-0.3
65216.7722,-8.1,-32.22,-0.66
65216.7922,-8.22,-32.4,-0.54
65216.8122,-7.98,-32.22,-0.54
65216.8322,-7.74,-32.16,-0.66
65216.8522,-7.92,-32.28,-0.96
65216.8722,-7.8,-32.4,-1.38
65216.8922,-7.86,-32.34,-1.38
65216.9122,-8.1,-32.16,-1.14
65216.9322,-8.46,-32.04,-1.32
65216.9522,-8.52,-32.04,-1.56
65216.9722,-8.52,-32.22,-1.86
65216.9922,-8.34,-32.1,-2.1
65217.0122,-8.16,-32.04,-1.86
65217.032,-8.16,-31.74,-1.44
65217.0522,-8.1,-31.62,-1.08
65217.0722,-8.28,-32.46,-1.08
65217.0932,-8.16,-32.64,-1.02
65217.1132,-7.8,-32.76,-1.32
65217.1332,-7.56,-32.88,-1.56
65217.1532,-6.96,-32.34,-1.5
65217.1732,-6.9,-32.52,-1.5
65217.1932,-6.66,-32.28,-1.56
65217.2132,-6,-32.16,-1.74
65217.2332,-5.64,-32.34,-1.92
65217.2532,-5.16,-32.28,-2.1
65217.2742,-4.74,-32.94,-2.1
65217.2952,-4.68,-33.36,-1.74
65217.3162,-3.84,-33.24,-1.8
65217.3362,-3.36,-32.94,-1.86
65217.3562,-3,-33.12,-1.86
65217.3762,-2.46,-32.58,-1.92
65217.3962,-2.58,-32.52,-1.56
65217.4162,-1.8,-33.12,-1.38
65217.4362,-0.9,-32.52,-1.38
65217.4562,-0.3,-32.52,-1.32
65217.4762,0.24,-32.94,-1.44
65217.4962,0.36,-32.46,-1.44
65217.5162,0.6,-32.7,-1.26
65217.536,0.66,-32.94,-1.2
65217.5561,1.26,-32.76,-1.2
65217.5762,2.16,-32.94,-1.02
65217.5962,2.7,-32.58,-1.2
65217.6172,3.72,-32.52,-1.38
65217.6372,4.5,-32.46,-1.56
65217.6572,4.62,-32.1,-1.44
65217.6772,5.4,-32.16,-1.62
65217.6972,5.82,-32.22,-1.38
65217.7171,6.3,-32.52,-1.56
65217.7372,6.78,-32.7,-1.98
65217.7572,7.02,-32.76,-1.8
65217.7772,7.32,-32.7,-2.1
65217.7972,7.56,-32.4,-1.8
65217.8182,8.16,-32.22,-1.92
65217.8382,8.52,-32.16,-1.98
65217.8582,9.12,-31.8,-1.98
65217.8782,9.9,-31.68,-2.52
65217.8982,10.32,-31.5,-2.76
65217.9182,10.86,-31.14,-3.24
65217.9392,11.1,-31.14,-3.18
65217.9592,11.04,-30.96,-3.06
65217.9792,11.46,-30.96,-3.06
65217.9991,11.76,-31.38,-3
65218.0192,12,-31.02,-3.48
65218.0392,12.54,-30.66,-3.66
65218.0592,12.84,-30.42,-4.08
65218.0792,13.32,-30.24,-4.14
65218.0992,13.86,-30.12,-4.14
65218.1192,14.04,-30.24,-4.2
65218.1392,14.34,-30.24,-4.56
65218.1592,14.16,-30.12,-4.86
65218.1792,14.46,-30.42,-5.58
65218.1992,14.7,-30.12,-6.12
65218.2192,15,-30.18,-6.24
65218.2392,15.72,-29.16,-7.14
65218.2592,15.48,-28.92,-7.26
65218.2792,15.84,-28.08,-7.92
65218.2992,15.96,-27.54,-8.46
65218.3192,15.96,-27.72,-8.7
65218.3402,16.32,-27.54,-9.42
65218.3602,16.92,-27.48,-9.78
65218.3802,16.68,-27.36,-10.2
65218.4002,16.8,-26.88,-10.62
65218.4202,16.68,-26.46,-11.04
65218.4402,15.9,-26.52,-11.4
65218.4602,15.78,-25.74,-12.06
65218.4802,15.48,-25.62,-12.84
65218.5002,15.48,-25.14,-13.68
65218.5202,15.3,-24.72,-14.46
65218.5402,15.6,-24.9,-15.36
65218.5602,15.6,-24.48,-15.72
65218.5801,15.6,-24.3,-16.26
65218.6002,15.78,-24.18,-16.92
65218.6202,15.24,-23.76,-17.16
65218.6402,15.18,-23.76,-17.34
65218.6602,14.76,-23.7,-17.76
65218.6802,14.4,-23.52,-18.18
65218.7002,14.52,-23.58,-18.78
65218.7211,14.28,-23.4,-19.5
65218.7412,14.16,-23.04,-19.8
65218.7612,14.52,-22.32,-20.4
65218.7812,14.34,-21.72,-20.76
65218.8012,14.22,-21.42,-21.3
65218.8212,14.16,-21.24,-21.66
65218.8422,13.44,-21.24,-21.84
65218.8622,13.2,-20.88,-22.32
65218.8822,12.3,-20.64,-23.04
65218.9032,12.18,-20.52,-24.18
65218.9232,11.76,-20.04,-24.84
65218.9432,11.34,-19.98,-24.72
65218.9632,11.4,-19.44,-24.9
65218.9832,10.68,-19.2,-24.78
65219.0032,10.86,-19.86,-24.9
65219.0232,10.5,-19.92,-25.56
65219.0432,10.32,-20.04,-26.1
65219.0632,10.32,-19.62,-26.1
65219.0832,9.9,-18.96,-26.28
65219.1042,9.72,-18.66,-26.64
65219.1242,9.3,-18.72,-26.7
65219.1442,8.82,-18.48,-27.18
65219.1642,8.22,-18.54,-27.72
65219.1842,7.8,-18.48,-27.78
65219.2042,7.32,-18.24,-28.08
65219.2242,7.2,-18.18,-28.38
65219.2442,6.96,-17.88,-28.56
65219.2642,7.14,-17.76,-28.74
65219.2842,6.84,-17.76,-28.98
65219.3042,6.6,-17.82,-29.4
65219.3242,6.78,-17.82,-29.4
65219.3442,6.3,-17.46,-29.82
65219.3642,6.24,-17.22,-30.06
65219.3842,5.82,-17.34,-30.12
65219.4042,5.64,-17.34,-30.06
65219.4242,5.52,-17.4,-29.94
65219.4442,5.52,-17.34,-29.58
65219.4642,6,-16.8,-29.34
65219.4841,5.7,-16.56,-29.64
65219.5042,5.7,-16.44,-29.64
65219.5242,5.82,-16.2,-29.82
65219.5442,5.7,-15.9,-30.12
65219.5641,6.12,-15.72,-30.06
65219.5842,6.78,-15.42,-30.18
65219.6042,7.5,-15.66,-30.18
65219.6242,7.98,-15.84,-29.88
65219.6442,8.16,-16.02,-30
65219.6642,8.58,-15.96,-30.36
65219.6842,8.58,-15.9,-30.3
65219.7042,8.7,-16.14,-30.36
65219.7242,9,-15.66,-30.3
65219.7442,8.94,-15.6,-30
65219.7642,8.94,-15.12,-30.18
65219.7842,9.12,-15.12,-30.36
65219.8042,9.18,-15.36,-30.06
65219.8241,9.12,-15.66,-30.18
65219.8452,9.24,-15.9,-30.12
65219.8662,8.82,-15.48,-30.18
65219.8862,8.82,-15.12,-30.3
65219.9062,8.58,-15.06,-30.12
65219.9272,8.28,-14.82,-29.88
65219.9472,8.76,-14.82,-29.88
65219.9682,8.7,-15.06,-29.88
65219.9882,9.18,-15.06,-29.88
65220.0082,9.3,-15.36,-30.12
65220.0282,9.3,-15.78,-30.18
65220.0481,9.54,-15.96,-30.06
65220.0682,9.3,-15.9,-30.24
65220.0882,9.3,-15.96,-30.6
65220.1082,9.18,-15.66,-30.6
65220.1282,8.7,-15.48,-30.84
65220.1482,8.52,-15.54,-30.78
65220.1682,8.4,-15.3,-30.78
65220.1882,8.34,-15.54,-30.84
65220.2082,8.22,-15.12,-30.6
65220.2282,8.34,-14.94,-30.48
65220.2482,8.34,-14.94,-30.24
65220.2682,8.28,-14.94,-30.36
65220.2882,8.4,-15.18,-30.78
65220.3082,8.16,-15.3,-30.78
65220.3282,8.16,-15.24,-31.08
65220.3492,7.92,-15.06,-31.08
65220.3702,7.38,-14.88,-30.96
65220.3902,7.56,-14.7,-31.26
65220.4102,7.32,-14.7,-31.14
65220.4312,7.68,-14.34,-31.2
65220.4512,7.86,-14.46,-31.26
65220.4712,7.26,-14.28,-31.02
65220.4912,7.44,-13.8,-31.2
65220.5112,7.38,-13.62,-31.02
65220.5312,7.62,-13.62,-31.02
65220.5511,7.98,-13.32,-31.14
65220.5712,7.62,-13.44,-30.84
65220.5922,7.2,-13.62,-31.02
65220.6122,7.32,-13.38,-31.08
65220.6322,6.96,-13.44,-31.32
65220.6522,7.08,-13.56,-31.62
65220.6732,7.32,-13.74,-31.62
65220.6932,6.9,-13.92,-31.8
65220.7132,7.02,-13.74,-31.74
65220.7332,6.78,-13.74,-31.98
65220.7532,6.78,-13.68,-32.04
65220.7732,6.9,-13.08,-32.28
65220.7932,6.72,-13.14,-32.16
65220.8132,6.9,-13.38,-32.1
65220.8332,7.14,-13.14,-32.16
65220.8532,7.02,-13.56,-31.92
65220.8732,6.96,-13.86,-32.16
65220.8932,7.14,-13.56,-31.86
65220.9132,6.78,-13.56,-31.62
65220.9332,6.96,-13.68,-31.44
65220.9532,7.26,-13.68,-30.96
65220.9732,7.08,-13.92,-31.08
65220.9932,7.32,-13.92,-31.26
65221.0132,7.02,-13.56,-31.26
65221.0332,6.84,-13.62,-31.92
65221.0532,6.84,-13.38,-31.68
65221.0732,6.66,-13.62,-30.96
65221.0932,6.84,-13.62,-30.96
65221.1142,6.84,-13.5,-30.36
65221.1342,7.56,-13.44,-30.54
65221.1542,7.5,-13.38,-31.44
65221.1742,8.16,-13.86,-31.56
65221.1942,8.16,-14.16,-31.74
65221.2142,7.98,-14.64,-31.56
65221.2342,7.98,-14.82,-31.14
65221.2542,7.62,-14.76,-30.72
65221.2742,7.92,-14.46,-30.78
65221.2942,7.56,-14.22,-30.84
65221.3142,8.22,-13.92,-30.96
65221.3342,8.4,-13.74,-31.2
65221.3542,8.7,-13.62,-30.72
65221.3742,8.88,-13.62,-30.78
65221.3952,8.76,-13.74,-30.72
65221.4152,8.7,-13.5,-30.6
65221.4362,8.94,-13.74,-30.78
65221.4562,8.94,-13.5,-30.54
65221.4762,9.24,-13.5,-30.3
65221.4962,9.12,-13.8,-30.54
65221.5162,8.88,-13.92,-30.66
65221.5361,8.94,-14.22,-30.72
65221.5561,8.88,-14.1,-30.78
65221.5762,9.3,-14.22,-30.54
65221.5962,9.36,-14.22,-30.42
65221.6161,9.42,-14.4,-30.06
65221.6362,9.66,-14.7,-30
65221.6562,9.42,-14.82,-29.94
65221.6761,9.54,-14.46,-30.12
65221.6961,9.84,-14.28,-30.54
65221.7162,9.54,-14.1,-30.54
65221.7362,9.9,-14.16,-30.72
65221.7562,9.9,-14.22,-30.3
65221.7762,9.48,-14.22,-30.36
65221.7962,9.54,-14.52,-30.42
65221.8162,9.72,-14.1,-30.24
65221.8362,10.14,-14.22,-30.18
65221.8562,10.62,-14.1,-29.76
65221.8772,10.86,-13.68,-29.94
65221.8972,11.1,-13.74,-29.88
65221.9172,10.98,-13.74,-29.76
65221.9372,11.04,-13.68,-30
65221.9582,10.86,-13.98,-29.88
65221.9782,10.86,-14.46,-29.76
65221.9982,10.62,-14.52,-30.12
65222.0182,10.5,-14.94,-30.18
65222.0382,10.38,-14.7,-29.46
65222.0582,10.74,-14.34,-29.88
65222.0782,10.8,-14.4,-29.7
65222.0982,10.92,-14.34,-29.88
65222.1182,11.04,-14.58,-30.42
65222.1382,10.5,-14.82,-29.88
65222.1582,10.38,-14.82,-30.42
65222.1782,10.14,-14.82,-30.18
65222.1982,10.08,-14.82,-30.12
65222.2192,10.26,-14.76,-30.36
65222.2391,10.44,-14.34,-30
65222.259,10.86,-13.86,-30
65222.2792,11.1,-13.92,-30.06
65222.2992,10.92,-13.62,-29.76
65222.3192,11.1,-14.1,-29.64
65222.3392,11.1,-14.52,-29.4
65222.3592,11.1,-14.34,-29.4
65222.3802,11.28,-14.7,-29.34
65222.4002,10.92,-14.94,-29.22
65222.4202,10.92,-14.88,-29.64
65222.4402,10.5,-14.46,-29.76
65222.4602,9.9,-13.62,-29.58
65222.4802,9.72,-13.08,-29.58
65222.5002,9.36,-13.14,-29.46
65222.5202,9.3,-13.14,-29.34
65222.5401,9.48,-13.44,-29.46
65222.5602,9.66,-13.68,-29.76
65222.5802,9.66,-13.74,-29.58
65222.6001,9.66,-14.1,-29.46
65222.6202,9.72,-14.04,-29.76
65222.6402,9.36,-13.74,-29.34
65222.6602,9.36,-13.32,-29.46
65222.6812,9.6,-13.2,-29.7
65222.7012,9.48,-13.5,-29.64
65222.7211,10.02,-13.86,-29.82
65222.7412,9.84,-14.04,-29.94
65222.7612,9.9,-14.04,-30.06
65222.7812,10.02,-14.16,-29.7
65222.8012,9.6,-13.92,-29.94
65222.8212,9.54,-13.98,-29.76
65222.8412,9.6,-14.04,-29.34
65222.8612,9.72,-14.1,-29.46
65222.8812,10.02,-14.4,-29.46
65222.9012,10.26,-14.16,-29.7
65222.9212,10.14,-14.34,-29.7
65222.9422,10.14,-14.1,-30.24
65222.9622,10.08,-13.68,-30
65222.9822,10.38,-13.92,-30.24
65223.0022,10.62,-14.16,-30.06
65223.0222,10.56,-14.16,-30.06
65223.0422,10.62,-14.82,-30.3
65223.0622,10.32,-14.94,-29.76
65223.0822,10.02,-14.7,-30.24
65223.1022,10.44,-14.64,-29.7
65223.1222,10.56,-14.34,-29.58
65223.1422,10.8,-14.34,-29.64
65223.1622,11.04,-14.16,-28.98
65223.1832,10.68,-14.04,-29.58
65223.2032,10.44,-13.98,-29.7
65223.2242,10.44,-13.74,-29.82
65223.2442,10.62,-14.16,-30.48
65223.2642,10.92,-14.34,-30.12
65223.2842,10.86,-14.46,-29.7
65223.3042,10.44,-14.58,-29.46
65223.3242,10.26,-14.82,-29.16
65223.3442,9.9,-14.82,-29.34
65223.3642,9.72,-14.94,-29.4
65223.3852,10.02,-14.7,-29.58
65223.4052,9.72,-14.4,-29.7
65223.4252,9.96,-14.22,-29.7
65223.4452,9.96,-14.1,-29.88
65223.4652,9.9,-14.46,-29.76
65223.4852,9.3,-14.58,-29.88
65223.5052,9.12,-14.64,-29.94
65223.5251,9,-14.34,-29.76
65223.5451,8.76,-14.04,-30.3
65223.5652,9.12,-13.56,-30.42
65223.5852,8.88,-13.68,-30.18
65223.6052,8.82,-14.04,-30.48
65223.6252,9.3,-14.22,-30.36
65223.6452,9.42,-14.7,-30.6
65223.6662,9.18,-15.12,-30.78
65223.6862,8.58,-14.88,-30.48
65223.7062,7.86,-14.4,-30.48
65223.7262,7.5,-14.1,-30.12
65223.7462,7.98,-13.62,-30.06
65223.7662,8.52,-13.62,-30.36
65223.7862,8.46,-13.98,-30.48
65223.8062,8.46,-13.98,-30.42
65223.8262,7.8,-13.98,-30.24
65223.8462,7.8,-13.98,-30.66
65223.8662,8.04,-13.8,-30.36
65223.8862,8.4,-13.86,-30.78
65223.9062,8.94,-14.1,-31.14
65223.9262,8.76,-14.04,-30.96
65223.9462,8.88,-13.98,-31.38
65223.9662,8.82,-13.74,-31.2
65223.9862,8.34,-13.44,-30.9
65224.0062,8.76,-13.5,-30.9
65224.0262,8.64,-13.8,-30.9
65224.0462,8.46,-13.86,-30.6
65224.0662,8.16,-14.04,-30.6
65224.0862,8.1,-13.86,-30.66
65224.1062,7.62,-13.56,-30.66
65224.1262,7.86,-13.74,-31.08
65224.1462,8.1,-13.14,-31.26
65224.1662,7.68,-13.38,-31.38
65224.1862,7.92,-13.2,-31.38
65224.2062,7.62,-12.72,-31.08
65224.2272,7.68,-13.02,-31.14
65224.2472,7.74,-12.84,-31.02
65224.2672,7.62,-12.96,-30.84
65224.2872,7.44,-13.14,-31.38
65224.3082,7.14,-12.78,-31.56
65224.3282,7.02,-12.6,-31.68
65224.3482,7.26,-12.42,-31.92
65224.3682,6.9,-12.42,-31.92
65224.3882,6.6,-12.42,-31.68
65224.4082,6.72,-12.36,-31.68
65224.4282,6.72,-12.24,-31.8
65224.4482,7.2,-11.88,-31.86
65224.4682,7.68,-11.88,-31.86
65224.4882,7.92,-11.7,-31.86
65224.5092,7.62,-11.4,-31.86
65224.5292,7.38,-11.4,-32.16
65224.5492,6.96,-11.1,-32.22
65224.5691,6.72,-11.16,-32.22
65224.5892,6.78,-11.16,-32.16
65224.6092,6.48,-11.1,-31.98
65224.6292,6.6,-11.04,-32.1
65224.6492,6.54,-11.04,-31.98
65224.6692,6.24,-10.92,-32.34
65224.6892,6.54,-10.68,-32.4
65224.7102,6.18,-10.62,-32.34
65224.7301,6,-10.68,-32.52
65224.7502,6.3,-11.1,-32.28
65224.7702,6.42,-11.22,-32.58
65224.7902,6.72,-11.22,-32.64
65224.8102,6.54,-10.56,-32.82
65224.8302,6.06,-10.02,-32.76
65224.8502,5.82,-10.02,-32.58
65224.8702,5.58,-9.84,-32.34
65224.8902,5.52,-10.2,-32.16
65224.9102,5.52,-10.44,-32.76
65224.9302,4.92,-10.44,-32.4
65224.9502,4.26,-10.08,-32.58
65224.9702,4.02,-10.2,-32.88
65224.9902,3.6,-10.14,-32.4
65225.0102,3.78,-9.96,-33.06
65225.0302,4.02,-10.2,-33.18
65225.0512,4.02,-9.66,-33
65225.0712,3.66,-9.72,-33.12
65225.0912,3.48,-9.78,-32.76
65225.1112,3.42,-10.08,-32.94
65225.1311,3.42,-10.08,-33.06
65225.1512,3.9,-10.02,-33.06
65225.1722,4.02,-10.14,-33.24
65225.1922,3.78,-9.72,-33.42
65225.2122,3.42,-9.78,-33.48
65225.2322,3.18,-9.78,-33.36
65225.2532,3.18,-9.6,-33.36
65225.2732,3.12,-10.2,-33.3
65225.2932,3.36,-10.32,-33.24
65225.3132,3.9,-10.32,-33.36
65225.3332,3.9,-10.2,-33.42
65225.3532,4.44,-9.84,-33.24
65225.3732,4.74,-9.78,-33.18
65225.3942,4.86,-9.84,-33
65225.4142,5.16,-9.84,-32.94
65225.4342,4.56,-9.96,-32.88
65225.4542,4.74,-10.2,-32.94
65225.4742,4.98,-10.32,-33
65225.4942,5.22,-10.8,-32.46
65225.5142,5.7,-10.8,-32.58
65225.5342,5.4,-10.62,-32.58
65225.5542,5.28,-10.44,-32.52
65225.5741,4.62,-10.2,-32.64
65225.5942,4.74,-10.2,-32.52
65225.6142,4.74,-10.44,-32.46
65225.6341,4.98,-10.74,-32.28
65225.6542,5.4,-10.74,-32.28
65225.6742,5.82,-10.68,-32.34
65225.6941,5.94,-10.62,-32.28
65225.7142,5.88,-10.2,-32.1
65225.7352,5.7,-10.32,-31.92
65225.7552,5.82,-10.44,-31.68
65225.7752,6.36,-10.38,-31.86
65225.7962,6.18,-10.74,-32.16
65225.8161,6.54,-10.56,-32.28
65225.8362,6.36,-10.92,-32.4
65225.8562,6.12,-10.86,-32.28
65225.8762,6,-10.56,-32.22
65225.8962,5.94,-10.74,-31.86
65225.9162,6.12,-10.14,-31.92
65225.9362,6,-10.44,-31.5
65225.9562,6.54,-10.74,-31.5
65225.9762,6.66,-11.04,-31.86
65225.9962,6.36,-11.46,-31.44
65226.0162,6.78,-11.46,-31.62
65226.0362,6.54,-11.64,-31.14
65226.0562,6.6,-11.46,-31.14
65226.0762,6.9,-11.4,-31.56
65226.0962,6.78,-11.46,-31.8
65226.1172,6.72,-11.22,-32.76
65226.1372,6.9,-11.22,-32.76
65226.1572,6.6,-11.22,-32.7
65226.1772,6.42,-11.16,-32.88
65226.1972,6.6,-11.28,-32.04
65226.2172,6.18,-11.16,-31.86
65226.2372,6.42,-11.22,-31.44
65226.2572,6.54,-11.46,-31.26
65226.2772,6.66,-11.7,-31.92
65226.2972,7.08,-12.06,-32.34
65226.3172,7.14,-11.94,-32.76
65226.3372,7.2,-11.52,-32.7
65226.3572,7.02,-11.34,-32.64
65226.3772,6.72,-11.1,-32.46
65226.3972,6.9,-11.4,-32.46
65226.4172,7.14,-11.64,-32.7
65226.4382,7.14,-11.82,-32.16
65226.4592,7.2,-12,-32.04
65226.4792,6.54,-11.94,-31.62
65226.5002,5.94,-12.12,-31.32
65226.5202,5.94,-11.64,-31.62
65226.5402,5.22,-11.34,-31.68
65226.5602,5.4,-10.98,-31.74
65226.5801,5.76,-10.92,-31.8
65226.6001,5.58,-11.22,-31.44
65226.6202,5.76,-11.58,-31.5
65226.6402,6,-11.94,-31.68
65226.6602,6.12,-11.82,-31.86
65226.6802,5.94,-11.7,-32.34
65226.7002,5.94,-11.58,-32.34
65226.7201,5.58,-11.52,-32.46
65226.7402,5.58,-11.52,-32.34
65226.7602,5.76,-11.52,-32.34
65226.7802,6.3,-11.22,-32.16
65226.8002,6.3,-11.04,-32.16
65226.8202,6.24,-11.1,-32.1
65226.8402,6.24,-11.04,-31.74
65226.8602,5.88,-11.16,-31.68
65226.8802,5.7,-11.64,-31.5
65226.9002,5.58,-11.88,-31.08
65226.9202,5.58,-11.94,-31.68
65226.9402,5.94,-12.06,-31.86
65226.9601,6.72,-11.64,-31.92
65226.9802,6.72,-11.34,-32.28
65227.0002,7.02,-11.7,-31.8
65227.0202,7.14,-12,-31.8
65227.0402,6.9,-12.12,-31.38
65227.0612,7.2,-12.06,-31.68
65227.0812,7.32,-12.18,-31.44
65227.1022,7.02,-12.24,-31.5
65227.1232,6.78,-12.24,-31.62
65227.1432,6.6,-12.54,-31.2
65227.1631,6.24,-12.42,-31.38
65227.1832,6.42,-12.12,-31.5
65227.2032,6.66,-12.36,-31.62
65227.2242,6.96,-12.12,-31.8
65227.2442,7.14,-12.18,-32.16
65227.2652,6.84,-12.36,-32.16
65227.2852,6.9,-12.24,-32.46
65227.3052,6.42,-12.72,-32.46
65227.3252,6.24,-12.12,-32.58
65227.3452,5.94,-11.94,-32.58
65227.3652,5.4,-11.76,-32.4
65227.3852,5.52,-11.34,-32.4
65227.4052,5.7,-11.52,-31.92
65227.4252,6.3,-11.64,-31.74
65227.4452,6.84,-11.52,-31.8
65227.4652,6.6,-11.94,-32.04
65227.4852,6.6,-12.12,-32.22
65227.5052,6.24,-12.06,-32.04
65227.5252,6.06,-12.54,-31.86
65227.5452,6.06,-12.48,-31.74
65227.5652,5.94,-12.42,-31.98
65227.5852,6.12,-12.84,-31.86
65227.6052,6.24,-12.6,-31.32
65227.6252,6.54,-12.36,-31.08
65227.6452,6.36,-12.3,-30.9
65227.6662,6.48,-11.82,-30.96
65227.6862,6.54,-12,-31.62
65227.7062,6.66,-11.64,-31.68
65227.7262,6.84,-11.46,-31.74
65227.7472,6.9,-11.7,-31.92
65227.7672,6.9,-11.64,-31.74
65227.7872,6.78,-12,-31.62
65227.8072,6.84,-12.18,-31.26
